CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
0,0,9.308,22.645,9.455,5.171,11.498,61.511,4.455,81.249,-12.1097229999998,-77.0519399999991,100712.595,25.337,19/03/2020 13:00:00
0,0,5.405,19.328,10.274,5.376,11.666,62.191,3.099,78.786,-12.1097229999998,-77.0519399999991,100641.927,25.938,19/03/2020 14:00:00
0,0,34.463,30.97,11.341,5.093,10.934,61.663,1.187,78.039,-12.1097229999998,-77.0519399999991,100572.772,26.251,19/03/2020 15:00:00
0,0,12.312,14.161,19.311,7.808,12.066,63.536,0.785,67.229,-12.1097229999998,-77.051939999999,100559.298,28.572,19/03/2020 16:00:00
0,0,63.119,59.254,38.887,13.077,10.806,65.989,0.532,73.187,-12.1097229999998,-77.0519399999991,100540.152,26.677,19/03/2020 17:00:00
0,0,104.485,94.09,54.475,18.308,8.667,65.806,0.231,83.898,-12.1097229999998,-77.0519399999991,100529.258,23.933,19/03/2020 18:00:00
0,0,117.62,81.859,63.468,20.953,8.174,64.889,0,89.817,-12.1097229999998,-77.0519399999991,100574.888,22.886,19/03/2020 19:00:00
0,0,108.939,56.486,71.256,22.257,8.088,61.99,0,92.343,-12.1097229999998,-77.0519399999991,100630.413,22.634,19/03/2020 20:00:00
0,0,93.726,28.244,82.029,25.763,8.066,60.946,0,91.615,-12.1097229999998,-77.0519399999991,100652.393,22.466,19/03/2020 21:00:00
0,0,90.193,23.552,99.263,32.85,8.013,60.385,0,92.275,-12.1097229999998,-77.0519399999991,100690.108,22.305,19/03/2020 22:00:00
0,0,89.13,24.605,87.73,28.846,7.919,61.201,0,96.198,-12.1097229999998,-77.051939999999,100720.301,21.691,19/03/2020 23:00:00
0,0,87.346,15.349,54.211,18.788,7.908,60.288,0,99.157,-12.1097229999998,-77.051939999999,100706.147,21.471,20/03/2020 00:00:00
0,0,76.605,3.075,78.67,27.304,7.996,59.295,0,96.707,-12.1097229999998,-77.051939999999,100687.543,21.934,20/03/2020 01:00:00
0,0,72.932,1.126,47.171,19.531,8.013,59.31,0,96.243,-12.1097229999998,-77.0519399999991,100647.34,21.765,20/03/2020 02:00:00
0,0,72.754,2.147,101.78,39.788,8.013,59.068,0,97.298,-12.1097229999998,-77.0519399999991,100618.405,21.527,20/03/2020 03:00:00
0,0,75.165,4.679,24.75,10.063,7.956,58.955,0,98.032,-12.1097229999998,-77.0519399999991,100584.742,21.283,20/03/2020 04:00:00
0,0,76.649,3.017,61.119,22.676,8.007,59.054,0,98.181,-12.1097229999998,-77.0519399999991,100589.864,21.779,20/03/2020 05:00:00
0,0,74.068,1.372,146.429,52.401,8.046,59.131,0,96.255,-12.1097229999998,-77.0519399999991,100618.844,22.237,20/03/2020 06:00:00
0,0,75.116,1.515,97.473,36.191,8.061,60.662,0,97.056,-12.1097229999998,-77.0519399999991,100651.872,22.008,20/03/2020 07:00:00
0,0,66.503,0.427,52.694,21.83,8.262,60.483,0.409,95.326,-12.1097229999998,-77.0519399999991,100697.94,22.576,20/03/2020 08:00:00
0,0,50.094,0.104,38.103,15.033,8.51,61.397,0.742,93.734,-12.1097229999998,-77.0519399999991,100738.342,22.831,20/03/2020 09:00:00
0,0,32.225,0,14.407,6.095,8.808,61.63,1.38,90.114,-12.1097229999998,-77.0519399999991,100742.428,23.499,20/03/2020 10:00:00
0,0,7.302,0,13.933,6.53,10.421,61.67,2.497,84.53,-12.1097229999998,-77.0519399999991,100703.854,24.821,20/03/2020 11:00:00
0,0,10.032,0.029,7.839,3.879,10.854,62.933,3.175,80.106,-12.1097229999998,-77.051939999999,100656.716,26.045,20/03/2020 12:00:00
0,0,0.525,2.228,11.954,5.561,11.707,63.237,4.79,80.216,-12.1097229999998,-77.051939999999,100558.05,25.867,20/03/2020 13:00:00
0,0,17.343,16.381,10.437,5.042,10.785,65.044,2.779,82.017,-12.1097229999998,-77.0519399999991,100496.333,25.297,20/03/2020 14:00:00
0,0,76.978,62.683,14.995,7.184,9.281,62.47,1.056,90.583,-12.1097229999998,-77.0519399999991,100510.205,23.27,20/03/2020 15:00:00
0,0,64.769,16.215,17.541,8.35,9.655,61.229,1.206,84.789,-12.1097229999998,-77.0519399999991,100488.802,24.595,20/03/2020 16:00:00
0,0,73.267,44.465,25.912,11.188,8.977,61.202,0.633,91.001,-12.1097229999998,-77.0519399999991,100501.639,23.213,20/03/2020 17:00:00
0,0,95.107,37.207,46.33,18.331,8.466,60.303,0.271,92.748,-12.1097229999998,-77.0519399999991,100545.833,22.962,20/03/2020 18:00:00
0,0,97.748,32.869,44.673,19.417,8.218,59.735,0.003,94.867,-12.1097229999998,-77.051939999999,100604.598,22.246,20/03/2020 19:00:00
0,0,102.27,35.872,40.932,17.411,8.046,59.355,0,98.001,-12.1097229999998,-77.0519399999991,100677.586,21.766,20/03/2020 20:00:00
0,0,93.608,20.979,106.241,35.782,8.006,59.431,0,99.271,-12.1097229999998,-77.0519399999991,100749.673,21.42,20/03/2020 21:00:00
0,0,84.302,8.545,167.906,54.818,8.026,60.265,0,98.216,-12.1097229999998,-77.0519399999991,100809.239,21.84,20/03/2020 22:00:00
0,0,74.946,3.457,93.808,35.266,8.118,59.56,0,94.657,-12.1097229999998,-77.0519399999991,100805.525,22.202,20/03/2020 23:00:00
0,0,73.437,2.61,60.709,22.265,8.098,59.134,0,95.934,-12.1097229999998,-77.051939999999,100786.608,21.989,21/03/2020 00:00:00
0,0,74.488,3.599,85.155,29.208,8.075,59.435,0,95.334,-12.1097229999998,-77.051939999999,100752.841,22.18,21/03/2020 01:00:00
0,0,75.055,3.932,102.361,35.468,8.084,59.225,0,95.307,-12.1097229999998,-77.0519399999991,100696.08,22.357,21/03/2020 02:00:00
0,0,72.761,0.85,105.22,37.879,8.111,58.925,0,94.896,-12.1097229999998,-77.0519399999991,100613.52,22.469,21/03/2020 03:00:00
0,0,77.565,8.212,43.569,18.208,8.015,58.988,0,97.181,-12.1097229999998,-77.051939999999,100570.421,21.751,21/03/2020 04:00:00
0,0,79.948,7.628,84.852,30.013,7.939,59.019,0,98.809,-12.1097229999998,-77.0519399999991,100543.144,21.703,21/03/2020 05:00:00
0,0,80.524,2.812,95.695,33.588,7.885,59.56,0,97.868,-12.1097229999998,-77.051939999999,100534.427,21.368,21/03/2020 06:00:00
0,0,88.072,10.947,386.695,30.651,7.847,59.724,0.048,99.3,-12.1097229999998,-77.0519399999991,100563.195,20.979,21/03/2020 07:00:00
0,0,73.131,5.952,26.844,11.621,8.988,60.275,2.533,97.122,-12.1097229999998,-77.051939999999,100621.829,22.456,21/03/2020 08:00:00
0,0,1.052,0,16.272,8.139,13.294,60.925,4.634,76.016,-12.1097229999998,-77.051939999999,100656.469,26.554,21/03/2020 09:00:00
0,0,0.669,0.324,11.072,5.976,13.023,60.321,4.963,78.145,-12.1097229999998,-77.0519399999991,100651.57,25.929,21/03/2020 10:00:00
0,3.229,0,4.505,6.294,3.339,12.498,61.462,5.181,80.736,-12.1097229999998,-77.051939999999,100614.737,25.096,21/03/2020 11:00:00
0,0.362,4.297,15.351,6.58,4.074,11.748,61.28,5.343,78.731,-12.1097229999998,-77.051939999999,100575.104,25.67,21/03/2020 12:00:00
0,0.09,0,7.807,6.369,3.479,12.502,61.207,5.144,73.072,-12.1097229999998,-77.0519399999991,100515.528,26.952,21/03/2020 13:00:00
0,0,2.967,24.28,7.058,3.578,12.198,61.094,3.289,71.494,-12.1097229999998,-77.051939999999,100480.646,27.248,21/03/2020 14:00:00
0,0,7.921,39.592,12.496,6.1,12.199,61.398,1.2,72.843,-12.1097229999998,-77.0519399999991,100471.299,26.954,21/03/2020 15:00:00
0,0.254,50.202,77.952,19.065,8.476,11.32,60.459,0.903,73.147,-12.1097229999998,-77.051939999999,100487.906,26.968,21/03/2020 16:00:00
0,0,61.434,77.568,26.105,11.188,10.708,60.756,0.718,76.49,-12.1097229999998,-77.0519399999991,100493.954,25.871,21/03/2020 17:00:00
0,0,111.933,114.43,29.775,12.239,8.699,60.651,0.144,88.367,-12.1097229999998,-77.051939999999,100548.027,23.515,21/03/2020 18:00:00
0,0,110.713,69.016,54.871,17.286,8.365,59.569,0,88.168,-12.1097229999998,-77.0519399999991,100612.805,23.263,21/03/2020 19:00:00
0,0,94.448,28.877,41.099,14.281,8.379,59.231,0,82.852,-12.1097229999998,-77.0519399999991,100664.097,23.855,21/03/2020 20:00:00
0,0,88.539,24.737,44.904,16.121,8.353,59.784,0,83.763,-12.1097229999998,-77.0519399999991,100710.166,23.58,21/03/2020 21:00:00
0,0,91.828,29.164,71.514,21.574,8.164,59.154,0,92.275,-12.1097229999998,-77.0519399999991,100767.052,22.445,21/03/2020 22:00:00
0,0,86.44,19.644,49.327,17.572,8.138,59.141,0,91.424,-12.1097229999998,-77.0519399999991,100758.65,22.548,21/03/2020 23:00:00
0,0,81.243,12.257,46.278,19.036,8.15,59.166,0,89.526,-12.1097229999998,-77.0519399999991,100713.932,22.702,22/03/2020 00:00:00
0,0,82.905,20.578,45.682,19.217,8.085,59.046,0,93.345,-12.1097229999998,-77.051939999999,100651.756,22.146,22/03/2020 01:00:00
0,0,81.132,3.668,40.986,16.942,8.043,59.307,0,96.103,-12.1097229999998,-77.0519399999991,100589.423,21.768,22/03/2020 02:00:00
0,0,84.177,17.098,36.336,15.482,7.941,58.982,0,98.704,-12.1097229999998,-77.051939999999,100529.48,21.327,22/03/2020 03:00:00
0,0,81.856,10.311,54.239,21.827,7.905,58.855,0,96.839,-12.1097229999998,-77.0519399999991,100515.148,21.523,22/03/2020 04:00:00
0,0,65.849,3.294,44.166,18.203,8.091,58.891,0,87.021,-12.1097229999998,-77.0519399999991,100521.635,22.532,22/03/2020 05:00:00
0,0,76.528,12.541,44.037,16.987,7.999,59.033,0,91.841,-12.1097229999998,-77.0519399999991,100547.211,21.922,22/03/2020 06:00:00
0,0,83.336,8.876,57.134,22.991,7.96,59.409,0.077,97.475,-12.1097229999998,-77.0519399999991,100583.321,21.285,22/03/2020 07:00:00
0,0,65.599,0.253,41.936,15.635,8.38,59.944,0.877,89.871,-12.1097229999998,-77.051939999999,100613.25,22.691,22/03/2020 08:00:00
0,0,18.166,0.01,18.546,8.311,10.092,60.443,2.951,77.869,-12.1097229999998,-77.0519399999991,100658.857,24.989,22/03/2020 09:00:00
0,0,3.973,1.724,11.033,5.321,11.348,60.438,4.154,80.949,-12.1097229999998,-77.0519399999991,100674.025,24.59,22/03/2020 10:00:00
0,0,7.227,10.276,6.974,3.826,11.444,60.154,4.325,80.902,-12.1097229999998,-77.051939999999,100660.403,24.772,22/03/2020 11:00:00
0,0,0,5.514,8.249,4.479,12.508,61.084,5.415,72.387,-12.1097229999998,-77.0519399999991,100621.071,26.535,22/03/2020 12:00:00
0,0,5.112,28.456,7.514,3.692,11.796,61.427,5.215,73.934,-12.1097229999998,-77.0519399999991,100563.042,26.039,22/03/2020 13:00:00
0,0,15.186,30.73,7.873,3.66,11.389,61.257,2.974,75.869,-12.1097229999998,-77.0519399999991,100531.104,26.164,22/03/2020 14:00:00
0,0,14.706,36.538,7.192,3.546,11.625,60.654,1.216,74.865,-12.1097229999998,-77.0519399999991,100491.907,26.764,22/03/2020 15:00:00
0,0,15.628,26.606,13.21,5.244,12.233,60.768,0.836,69.284,-12.1097229999998,-77.051939999999,100466.712,28.026,22/03/2020 16:00:00
0,0,46.655,44.385,25.377,9.132,11.478,60.335,0.743,69.081,-12.1097229999998,-77.0519399999991,100481.369,27.44,22/03/2020 17:00:00
0,0,93.484,87.445,36.921,11.878,9.006,60.397,0.123,79.045,-12.1097229999998,-77.051939999999,100511.927,24.087,22/03/2020 18:00:00
0,0,113.959,70.241,34.621,10.947,8.309,62.46,0,85.617,-12.1097229999998,-77.0519399999991,100557.43,23.075,22/03/2020 19:00:00
0,0,100.856,41.254,33.178,11.469,8.288,59.772,0,81.976,-12.1097229999998,-77.0519399999991,100584.562,23.56,22/03/2020 20:00:00
0,0,82.246,13.343,54.185,16.629,8.39,61.353,0,76.605,-12.1097229999998,-77.0519399999991,100617.769,24.199,22/03/2020 21:00:00
0,0,82.943,20.66,59.051,19.536,8.318,59.531,0,81.651,-12.1097229999998,-77.051939999999,100671.46,23.49,22/03/2020 22:00:00
0,0,84.899,20.112,47.933,17.205,8.225,59.042,0,87.013,-12.1097229999998,-77.0519399999991,100710.489,22.694,22/03/2020 23:00:00
0,0,92.839,28.263,64.562,20.46,8.017,59.276,0,94.042,-12.1097229999998,-77.051939999999,100679.72,21.668,23/03/2020 00:00:00
0,0,89.158,12.771,83.067,25.878,7.973,59.777,0,94.967,-12.1097229999998,-77.0519399999991,100628.53,21.66,23/03/2020 01:00:00
0,0,88.125,13.266,140.13,42.563,7.914,59.059,0,95.938,-12.1097229999998,-77.0519399999991,100581.851,21.466,23/03/2020 02:00:00
0,0,80.503,0.987,62.315,22.776,7.965,58.905,0,95.051,-12.1097229999998,-77.0519399999991,100552.538,21.69,23/03/2020 03:00:00
0,0,77.756,3.377,69.56,27.306,7.944,58.884,0,96.547,-12.1097229999998,-77.0519399999991,100558.167,21.27,23/03/2020 04:00:00
0,0,78.925,0.405,76.457,30.534,7.897,59.093,0,98.774,-12.1097229999998,-77.0519399999991,100571.209,20.864,23/03/2020 05:00:00
0,0,80.284,4.223,58.333,24.547,7.955,59.234,0,97.17,-12.1097229999998,-77.0519399999991,100584.245,21.472,23/03/2020 06:00:00
0,0,80.627,6.071,32.964,13.933,7.945,60.169,0.141,98.636,-12.1097229999998,-77.051939999999,100631.501,21.04,23/03/2020 07:00:00
0,0,44.689,1.356,23.704,11.11,10.048,60.652,3.682,92.169,-12.1097229999998,-77.0519399999991,100684.539,22.775,23/03/2020 08:00:00
0,0,9.553,1.352,11.538,4.838,11.072,60.992,4.104,88.963,-12.1097229999998,-77.0519399999991,100700.892,23.161,23/03/2020 09:00:00
0,0,3.318,1.164,4.09,1.355,12.364,61.65,4.802,81.236,-12.1097229999998,-77.0519399999991,100695.808,24.891,23/03/2020 10:00:00
0,0.084,1.128,5.479,5.469,1.923,12.268,61.341,4.04,82.417,-12.1097229999998,-77.051939999999,100674.598,24.337,23/03/2020 11:00:00
0,0,31.558,34.901,8.01,3.523,10.387,63.221,2.687,86.43,-12.1097229999998,-77.0519399999991,100586.549,23.555,23/03/2020 13:00:00
0,0,55.367,27.889,7.949,3.395,10.187,66.018,2.098,82.203,-12.1097229999998,-77.0519399999991,100521.447,24.278,23/03/2020 14:00:00
0,0,17.683,4.576,16.099,4.354,10.462,67.49,0.971,73.883,-12.1097229999998,-77.0519399999991,100450.872,26.043,23/03/2020 15:00:00
0,0,42.6,39.558,32.112,8.707,10.037,70.739,0.641,73.611,-12.1097229999998,-77.0519399999991,100411.074,25.983,23/03/2020 16:00:00
0,0,93.686,57.014,36.864,8.564,8.955,71.513,0.438,80.254,-12.1097229999998,-77.0519399999991,100451.639,24.866,23/03/2020 17:00:00
0,0,99.386,53.099,24.496,8.652,8.552,68.005,0.297,86.238,-12.1097229999998,-77.0519399999992,100527.509,23.991,23/03/2020 18:00:00
0,0,109.11,60.718,26.549,10.105,8.246,67.752,0.01,91.213,-12.1097229999998,-77.0519399999991,100586.055,23.124,23/03/2020 19:00:00
0,0,106.645,49.125,26.384,10.636,8.082,66.23,0,95.97,-12.1097229999998,-77.0519399999991,100639.085,22.406,23/03/2020 20:00:00
0,0,97.08,28.913,23.837,9.642,8.075,65.53,0,96.238,-12.1097229999998,-77.0519399999991,100673.202,22.506,23/03/2020 21:00:00
0,0,85.976,13.307,28.36,10.687,8.099,64.599,0,95.695,-12.1097229999998,-77.051939999999,100734.347,22.502,23/03/2020 22:00:00
0,0,79.775,7.589,38.587,12.998,8.087,60.756,0,95.728,-12.1097229999998,-77.0519399999991,100776.566,22.322,23/03/2020 23:00:00
0,0,78.915,8.321,47.625,15.721,8.045,60.033,0,97.307,-12.1097229999998,-77.051939999999,100752.505,22.024,24/03/2020 00:00:00
0,0,77.261,11.794,43.635,15.129,8.044,59.18,0,96.675,-12.1097229999998,-77.0519399999991,100694.854,21.977,24/03/2020 01:00:00
0,0,74.58,3.521,39.423,14.925,8.033,58.981,0,98.367,-12.1097229999998,-77.051939999999,100660.297,21.527,24/03/2020 02:00:00
0,0,76.247,4.354,40.058,14.104,8.02,58.981,0,99.209,-12.1097229999998,-77.0519399999991,100627.252,21.381,24/03/2020 03:00:00
0,0,76.378,4.203,43.094,14.921,8.002,58.966,0,99.3,-12.1097229999998,-77.051939999999,100612.111,21.409,24/03/2020 04:00:00
0,0,76.4,3.38,49.094,16.146,7.98,58.884,0,99.3,-12.1097229999998,-77.0519399999991,100616.834,21.336,24/03/2020 05:00:00
0,0,72.642,0.646,57.052,20.59,7.996,59.163,0,98.828,-12.1097229999998,-77.0519399999991,100640.448,21.393,24/03/2020 06:00:00
0,0,77.624,2.503,52.688,19.54,8.036,59.993,0.306,98.396,-12.1097229999998,-77.0519399999991,100660.321,21.542,24/03/2020 07:00:00
0,0,39.51,0,44.717,16.408,9.492,61.62,2.957,91.176,-12.1097229999998,-77.051939999999,100686.006,22.825,24/03/2020 08:00:00
0,0,23.649,0.08,22.109,9.236,9.121,62.115,1.243,89.708,-12.1097229999998,-77.0519399999991,100728.529,22.937,24/03/2020 09:00:00
0,0,26.636,1.143,19.678,7.575,9.149,62.149,1.24,84.608,-12.1097229999998,-77.0519399999991,100723.241,23.689,24/03/2020 10:00:00
0,0,26.406,1.88,12.771,4.975,9.617,61.711,1.998,86.491,-12.1097229999998,-77.0519399999991,100678.93,23.172,24/03/2020 11:00:00
0,0,29.537,5.118,17.771,5.268,9.636,62.205,2.431,91.258,-12.1097229999998,-77.0519399999991,100599.924,22.415,24/03/2020 12:00:00
0,0,5.377,0.762,10.07,3.965,11.033,61.067,2.361,80.894,-12.1097229999998,-77.0519399999991,100512.891,24.628,24/03/2020 13:00:00
0,0,22.469,21.143,17.874,6.565,10.618,61.024,1.761,84.206,-12.1097229999998,-77.0519399999991,100418.772,23.543,24/03/2020 14:00:00
0,0,68.749,42.023,14.462,5.731,9.123,61.947,1.419,91.303,-12.1097229999998,-77.0519399999991,100356.302,22.097,24/03/2020 15:00:00
0,0,84.666,37.171,20.49,7.555,8.65,61.095,1.043,91.758,-12.1097229999998,-77.051939999999,100320.531,22.19,24/03/2020 16:00:00
0,0,80.157,31.654,24.111,9.267,8.545,61.907,0.624,94.026,-12.1097229999998,-77.0519399999991,100377.257,21.561,24/03/2020 17:00:00
0,0,80.882,20.525,28.788,11.972,8.413,60.917,0.425,93.173,-12.1097229999998,-77.0519399999991,100439.497,21.668,24/03/2020 18:00:00
0,0,99.422,46.298,77.649,26.866,8.078,62.635,0.012,95.25,-12.1097229999998,-77.0519399999991,100494.513,21.54,24/03/2020 19:00:00
0,0,99.73,39.482,89.356,29.584,7.984,62.542,0,95.985,-12.1097229999998,-77.0519399999991,100569.86,21.898,24/03/2020 20:00:00
0,0,88.947,23.956,66.916,23.283,8.018,61.666,0,95.162,-12.1097229999998,-77.0519399999991,100589.527,22.119,24/03/2020 21:00:00
0,0,80.909,11.599,68.305,22.893,8.031,62.591,0,94.827,-12.1097229999998,-77.0519399999991,100624.698,22.089,24/03/2020 22:00:00
0,0,78.358,17.907,84.699,27.546,8.009,60.783,0,94.108,-12.1097229999998,-77.0519399999991,100646.886,22.031,24/03/2020 23:00:00
0,0,72.445,7.612,129.321,42.035,8.029,59.325,0,93.885,-12.1097229999998,-77.0519399999991,100647.807,21.892,25/03/2020 00:00:00
0,0,71.711,8.419,99.605,34.206,8.021,59.05,0,94.121,-12.1097229999998,-77.0519399999991,100596.502,21.722,25/03/2020 01:00:00
0,0,72.029,6.654,134.712,48.04,8.023,59.047,0,94.33,-12.1097229999998,-77.0519399999991,100535.971,21.578,25/03/2020 02:00:00
0,0,72.918,4.635,203.343,73.147,7.997,58.985,0,95.867,-12.1097229999998,-77.051939999999,100495.383,21.31,25/03/2020 03:00:00
0,0,76.453,9.094,139.086,52.25,7.943,58.91,0,97.825,-12.1097229999998,-77.0519399999991,100461.264,21.027,25/03/2020 04:00:00
0,0,76.741,12.064,217.356,81.492,7.901,58.988,0,98.8,-12.1097229999998,-77.051939999999,100461.696,20.768,25/03/2020 05:00:00
0,0,76.991,8.554,92.112,37.898,7.908,59.241,0,98.656,-12.1097229999998,-77.0519399999991,100476.858,20.989,25/03/2020 06:00:00
0,0,79.784,12.057,93.784,37.687,7.907,60.412,0.01,99.248,-12.1097229999998,-77.051939999999,100527.494,20.771,25/03/2020 07:00:00
0.285,0,66.661,2.294,179.712,67.938,8.187,61.673,0.502,95.72,-12.1097229999998,-77.0519399999991,100551.63,21.525,25/03/2020 08:00:00
0,0,45.179,1.221,70.838,29.455,8.521,60.731,1.003,92.388,-12.1097229999998,-77.0519399999991,100575.609,22.211,25/03/2020 09:00:00
0,0,25.263,0.946,28.352,11.714,8.897,61.176,1.468,88.23,-12.1097229999998,-77.0519399999991,100578.053,22.96,25/03/2020 10:00:00
0,0,14.654,6.195,16.393,7.028,9.599,61.177,1.834,87.023,-12.1097229999998,-77.0519399999991,100580.419,23.227,25/03/2020 11:00:00
0,0,10.291,0.832,7.637,3.446,11.215,61.107,3.63,80.57,-12.1097229999998,-77.0519399999991,100544.207,24.875,25/03/2020 12:00:00
0,0,3.002,5.189,6.504,3.08,11.515,61.578,3.644,80.293,-12.1097229999998,-77.0519399999991,100467.475,24.847,25/03/2020 13:00:00
0,0,39.741,61.227,14.948,6.603,10.395,61.231,1.212,85.426,-12.1097229999998,-77.0519399999991,100396.179,23.767,25/03/2020 14:00:00
0,0,95.509,60.673,24.963,11.793,8.887,61.073,1.3,88.482,-12.1097229999998,-77.0519399999991,100323.751,23.303,25/03/2020 15:00:00
0,0,68.059,51.26,23.654,11.971,8.844,61.786,0.894,90.979,-12.1097229999998,-77.0519399999991,100286.045,22.084,25/03/2020 16:00:00
0,0,102.765,57.634,29.092,12.787,8.219,60.623,0.427,96.483,-12.1097229999998,-77.0519399999991,100330.543,20.999,25/03/2020 17:00:00
0,0,97.611,49.329,51.959,19.933,8.107,61.01,0.105,95.127,-12.1097229999998,-77.051939999999,100364.647,21.348,25/03/2020 18:00:00
0,0,100.496,47.721,104.481,35.266,7.898,60.087,0,96.543,-12.1097229999998,-77.0519399999991,100400.847,20.934,25/03/2020 19:00:00
0,0,96.805,30.002,99.793,34.083,7.832,59.479,0,97.038,-12.1097229999998,-77.0519399999991,100439.21,20.948,25/03/2020 20:00:00
0,0,89.106,21.505,79.797,27.295,7.886,59.247,0,95.775,-12.1097229999998,-77.0519399999991,100475.292,21.335,25/03/2020 21:00:00
0,0,80.164,9.651,75.607,25.35,7.946,59.265,0,95.623,-12.1097229999998,-77.051939999999,100511.736,21.505,25/03/2020 22:00:00
0,0,78.826,17.305,113.389,37.247,7.94,59.1,0,95.869,-12.1097229999998,-77.0519399999991,100515.845,21.427,25/03/2020 23:00:00
0,0,83.036,26.307,97.827,32.493,7.877,59.429,0,96.572,-12.1097229999998,-77.051939999999,100483.165,21.412,26/03/2020 00:00:00
0,0,79.697,18.478,102.502,34.365,7.852,59.003,0,98.022,-12.1097229999998,-77.051939999999,100449.42,21.045,26/03/2020 01:00:00
0,0,77.363,18.138,111.751,41.087,7.85,58.968,0,97.87,-12.1097229999998,-77.051939999999,100415.422,20.931,26/03/2020 02:00:00
0,0,73.607,1.098,146.138,54.9,7.883,59.061,0,99.142,-12.1097229999998,-77.0519399999991,100378.183,20.749,26/03/2020 03:00:00
0,0,72.512,5.729,307.831,116.565,7.867,58.942,0,99.3,-12.1097229999998,-77.0519399999991,100391.628,20.58,26/03/2020 04:00:00
0,0,77.149,21.927,138.623,54.679,7.826,58.99,0,99.3,-12.1097229999998,-77.051939999999,100397.977,20.553,26/03/2020 05:00:00
0,0,68.385,1.3,57.176,23.528,7.909,59.51,0,99.071,-12.1097229999998,-77.051939999999,100427.592,20.674,26/03/2020 06:00:00
0,0,72.557,6.279,60.056,25.178,7.903,60.053,0.006,98.171,-12.1097229999998,-77.051939999999,100458.309,20.782,26/03/2020 07:00:00
0,0,69.475,9.304,50.849,21.128,7.979,61.183,0.088,97.05,-12.1097229999998,-77.051939999999,100515.652,21.002,26/03/2020 08:00:00
0,0,51.161,6.788,22.49,9.185,8.453,61.638,1.343,91.631,-12.1097229999998,-77.0519399999991,100570.524,22.397,26/03/2020 09:00:00
0,0,7.946,0.402,10.698,5.224,9.227,61.562,1.91,86.091,-12.1097229999998,-77.0519399999991,100580.111,23.283,26/03/2020 10:00:00
0,0,1.008,1.564,6.301,3.793,11.287,61.677,3.975,79.508,-12.1097229999998,-77.0519399999991,100535.768,24.713,26/03/2020 11:00:00
0,0,6.568,5.212,10.264,5.305,11.053,62.36,4.744,79.295,-12.1097229999998,-77.0519399999991,100495.941,24.669,26/03/2020 12:00:00
0,0,0.025,8.987,9.408,4.539,11.462,62.748,5.53,76.551,-12.1097229999998,-77.0519399999991,100433.949,25.326,26/03/2020 13:00:00
0,0,24.228,49.616,14.132,6.467,10.42,63.233,3.454,80.968,-12.1097229999998,-77.051939999999,100338.111,24.306,26/03/2020 14:00:00
0,0,34.853,30.268,13.701,6.447,10.249,62.37,1.409,80.993,-12.1097229999998,-77.051939999999,100259.021,24.371,26/03/2020 15:00:00
