CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
31.947,12.339,10.945,18.86,22.194,11.905,12.078,108.777,2.933,87.184,-12.0727360000001,-77.082687,101733.585,17.935,28/08/2020 13:00:00
83.922,8.553,13.223,56.195,23.041,13.802,7.555,113.211,2.465,88.035,-12.0727360000001,-77.0826870000006,101670.143,17.716,28/08/2020 14:00:00
5.747,5.664,14.13,12.98,25.705,8.096,8.926,113.455,2.021,85.954,-12.0727360000001,-77.0826870000005,101606.512,17.793,28/08/2020 15:00:00
0.016,5.85,15.725,17.466,27.794,7.76,6.459,102.471,1.31,87.916,-12.0727360000001,-77.0826870000006,101573.471,17.383,28/08/2020 16:00:00
0.08,4.058,16.629,33.768,43.958,10.732,4.789,95.747,0.573,90.585,-12.0727360000001,-77.0826870000006,101584.113,16.756,28/08/2020 17:00:00
0.901,3.052,19.255,45.471,63.768,14.836,4.065,92.451,0.083,94.313,-12.0727360000001,-77.0826870000006,101645.736,16.125,28/08/2020 18:00:00
12.456,4.91,18.642,39.557,67.644,14.994,3.949,100.257,0,94.641,-12.0727360000001,-77.0826870000006,101700.291,16.049,28/08/2020 19:00:00
0.354,4.479,17.821,50.207,61.992,14.921,3.935,109.886,0,98.004,-12.0727360000001,-77.0826870000005,101739.526,15.657,28/08/2020 20:00:00
0.917,4.74,17.444,43.642,86.434,17.351,4.869,101.827,0,99.555,-12.0727360000001,-77.0826870000005,101789.136,15.434,28/08/2020 21:00:00
0.082,4.346,16.837,38.167,104.303,19.393,5.091,87.933,0,99.9,-12.0727360000001,-77.0826870000005,101799.998,15.312,28/08/2020 22:00:00
0.322,4.43,15.666,34.712,105.933,21.928,6.226,87.107,0,99.841,-12.0727360000001,-77.0826870000005,101783.749,15.324,28/08/2020 23:00:00
0,4.663,15.379,28.732,107.795,22.726,6.93,71.319,0,99.38,-12.0727360000001,-77.0826870000005,101754.926,15.345,29/08/2020 00:00:00
0,4.691,13.922,26.426,105.555,21.564,8.97,67.252,0,99.899,-12.0727360000001,-77.0826870000005,101690.716,15.258,29/08/2020 01:00:00
0,5.489,13.276,15.67,114.354,22.898,10.042,65.683,0,99.9,-12.0727360000001,-77.0826870000006,101624.133,15.183,29/08/2020 02:00:00
0,4.692,13.166,22.21,148.696,30.748,10.183,67.489,0,99.9,-12.0727360000001,-77.0826870000006,101567.959,15.08,29/08/2020 03:00:00
0,6.218,12.902,12.264,80.189,19.399,10.791,65.901,0,99.9,-12.0727360000001,-77.0826870000006,101582.772,15.115,29/08/2020 04:00:00
68.507,5.665,13.535,34.279,52.766,13.3,9.757,72.385,0,99.896,-12.0727360000001,-77.0826870000005,101611.369,14.979,29/08/2020 05:00:00
13.264,4.463,13.985,39.724,69.58,16.831,9.465,70.864,0,99.856,-12.0727360000001,-77.0826870000006,101645.746,14.775,29/08/2020 06:00:00
145.63,8.91,15.251,18.901,79.327,20.339,12.321,74.268,0,99.591,-12.0727360000001,-77.0826870000006,101690.948,14.998,29/08/2020 07:00:00
268.301,10.591,16.659,34.764,54.158,14.413,13.333,81.447,0.193,98.721,-12.0727360000001,-77.0826870000006,101756.143,15.441,29/08/2020 08:00:00
379.556,15.258,15.986,22.203,19.315,5.969,16.935,79.932,0.511,93.932,-12.0727360000001,-77.0826870000005,101796.415,16.05,29/08/2020 09:00:00
327.313,20.214,12.93,3.524,14.524,4.375,19.602,101.347,1.198,87.772,-12.0727360000001,-77.0826870000006,101792.403,17.047,29/08/2020 10:00:00
128.064,21.213,10.201,3.508,10.872,4.282,18.687,113.433,2.022,81.821,-12.0727360000001,-77.0826870000005,101745.752,17.946,29/08/2020 11:00:00
127.012,8.168,12.219,32.805,15.8,5.505,13.183,118.757,1.538,84.241,-12.0727360000001,-77.0826870000005,101702.282,17.563,29/08/2020 12:00:00
81.198,5.836,14.296,43.879,15.491,4.747,11.944,117.016,1.483,89.103,-12.0727360000001,-77.0826870000005,101634.759,17.065,29/08/2020 13:00:00
121.491,9.03,14.043,35.369,10.462,3.544,12.399,116.273,1.659,90.666,-12.0727360000001,-77.0826870000006,101545.65,16.876,29/08/2020 14:00:00
85.65,8.862,14.141,35.95,14.727,3.75,12.229,106.596,1.246,90.848,-12.0727360000001,-77.0826870000005,101452.905,16.756,29/08/2020 15:00:00
6.019,6.28,12.921,39.008,13.45,3.727,10.25,96.726,0.985,91.756,-12.0727360000001,-77.0826870000005,101403.53,16.673,29/08/2020 16:00:00
0,3.166,13.832,52.8,24.266,6.468,8.268,95.408,0.4,93.355,-12.0727360000001,-77.0826870000006,101399.396,16.205,29/08/2020 17:00:00
0.18,3.325,15.065,57.053,33.104,7.889,7.429,86.286,0.051,95.263,-12.0727360000001,-77.0826870000006,101416.882,15.794,29/08/2020 18:00:00
7.777,3.674,15.417,60.087,44.984,9.285,7.479,91.87,0,97.216,-12.0727360000001,-77.0826870000005,101489.126,15.518,29/08/2020 19:00:00
4.518,4.885,15.402,42.82,64.411,13.607,8.905,82.053,0,99.133,-12.0727360000001,-77.0826870000006,101536.579,15.473,29/08/2020 20:00:00
0.057,5.116,14.822,45.126,62.643,14.692,8.705,100.835,0,99.506,-12.0727360000001,-77.0826870000005,101577.348,15.478,29/08/2020 21:00:00
0,4.527,14.546,38.715,79.479,15.621,9.142,91.899,0,99.643,-12.0727360000001,-77.0826870000005,101628.988,15.285,29/08/2020 22:00:00
0,3.421,14.539,46.357,78.263,14.525,9.005,89.487,0,99.9,-12.0727360000001,-77.0826870000005,101631.252,14.965,29/08/2020 23:00:00
0,3.728,14.083,44.797,99.171,16.755,9.317,82.763,0,99.9,-12.0727360000001,-77.0826870000006,101610.517,14.84,30/08/2020 00:00:00
0,3.616,13.938,42.328,112.251,20.864,9.399,78.669,0,99.9,-12.0727360000001,-77.0826870000005,101548.152,14.9,30/08/2020 01:00:00
0,4.247,13.448,32.076,114.676,22.143,10.072,74.953,0,99.9,-12.0727360000001,-77.0826870000006,101486.404,14.92,30/08/2020 02:00:00
0,3.808,13.487,32.516,110.051,21.167,9.995,68.741,0,99.9,-12.0727360000001,-77.0826870000006,101460.068,14.9,30/08/2020 03:00:00
0,7.122,12.721,6.184,124.717,24.511,11.512,65.205,0,99.9,-12.0727360000001,-77.0826870000006,101455.047,14.931,30/08/2020 04:00:00
0,4.107,13.509,20.202,106.29,21.649,9.893,65.425,0,99.9,-12.0727360000001,-77.0826870000006,101464.804,14.964,30/08/2020 05:00:00
2.098,5.756,13.981,18.044,63.348,14.561,11.168,66.473,0,99.9,-12.0727360000001,-77.0826870000006,101498.738,14.894,30/08/2020 06:00:00
1.649,5.031,13.862,29.025,98.101,20.29,10.685,73.516,0.028,99.9,-12.0727360000001,-77.0826870000006,101554.837,15.052,30/08/2020 07:00:00
13.349,6.254,12.944,24.444,22.994,6.03,12.424,77.94,0.229,96.704,-12.0727360000001,-77.0826870000005,101635.488,15.526,30/08/2020 08:00:00
10.22,9.552,11.693,19.377,51.993,11.458,13.915,82.566,0.6,93.5,-12.0727360000001,-77.0826870000006,101710.524,16.226,30/08/2020 09:00:00
0.088,7.024,11.593,31.195,43.316,10.566,12.068,103.98,0.942,93.338,-12.0727360000001,-77.0826870000006,101765.664,16.354,30/08/2020 10:00:00
0,8.081,10.673,24.549,16.864,5.117,12.299,104.866,1.273,91.439,-12.0727360000001,-77.0826870000005,101757.272,16.611,30/08/2020 11:00:00
0,8.244,9.429,12.525,14.067,3.79,13.294,89.592,1.432,89.027,-12.0727360000001,-77.0826870000005,101713.422,17.021,30/08/2020 12:00:00
0,9.164,8.164,10.746,14.315,3.856,14.174,92.612,2.041,86.552,-12.0727360000001,-77.0826870000005,101639.119,17.487,30/08/2020 13:00:00
0,10.255,8.26,22.058,8.661,2.916,12.234,96.273,2.072,86.135,-12.0727360000001,-77.0826870000005,101582.395,17.685,30/08/2020 14:00:00
0,10.055,8.7,16.141,10.219,3.07,10.947,98.15,2.034,83.338,-12.0727360000001,-77.0826870000006,101503.165,18.066,30/08/2020 15:00:00
0,7.038,11.362,30.452,12.749,3.46,9.022,96.643,1.595,84.751,-12.0727360000001,-77.0826870000004,101452.044,17.733,30/08/2020 16:00:00
0,2.554,15.628,68.67,14.28,3.624,5.265,87.298,0.312,91.767,-12.0727360000001,-77.0826870000005,101459.584,16.355,30/08/2020 17:00:00
0,2.867,16.716,70.885,27.709,6.963,4.983,85.563,0.182,94.592,-12.0727360000001,-77.0826870000004,101484.33,16.067,30/08/2020 18:00:00
0,4.777,16.389,66.455,60.021,13.323,5.996,87.825,0,95.826,-12.0727360000001,-77.0826870000003,101536.142,15.8,30/08/2020 19:00:00
0,5.412,15.678,59.354,47.443,10.166,6.745,89.814,0,97.189,-12.0727360000001,-77.0826870000003,101573.748,15.721,30/08/2020 20:00:00
0,6.14,15.203,48.734,54.393,12.199,7.797,77.845,0,96.786,-12.0727360000001,-77.0826870000005,101577.708,15.68,30/08/2020 21:00:00
0,6.507,16.018,44.312,118.95,25.414,8.668,73.018,0,95.332,-12.0727360000001,-77.0826870000005,101619.089,15.777,30/08/2020 22:00:00
0,5.031,14.976,53.013,102.892,24.761,8.408,88.285,0,96.934,-12.0727360000001,-77.0826870000005,101654.045,15.8,30/08/2020 23:00:00
0,4.581,14.286,55.858,79.996,19.576,8.385,90.529,0,97.91,-12.0727360000001,-77.0826870000006,101632.272,15.721,31/08/2020 00:00:00
0,4.784,13.759,44.664,104.647,25.432,8.958,79.841,0,98.528,-12.0727360000001,-77.0826870000006,101628.932,15.585,31/08/2020 01:00:00
0,4.12,13.623,51.395,107.526,25.221,8.44,86.118,0,98.527,-12.0727360000001,-77.0826870000005,101605.527,15.447,31/08/2020 02:00:00
0,2.852,13.189,58.058,92.482,22.621,8.189,98.969,0,97.917,-12.0727360000001,-77.0826870000006,101560.691,15.154,31/08/2020 03:00:00
0,2.466,12.965,54.762,88.328,21.855,8.598,97.182,0,96.498,-12.0727360000001,-77.0826870000006,101537.34,15.094,31/08/2020 04:00:00
0,2.986,12.972,54.315,77.933,18.986,8.566,82.1,0,96.67,-12.0727360000001,-77.0826870000006,101522.345,14.966,31/08/2020 05:00:00
0,3.043,13.637,45.88,85.652,21.461,8.935,73.109,0,97.654,-12.0727360000001,-77.0826870000006,101569.783,14.916,31/08/2020 06:00:00
38.939,5.624,15.874,36.036,79.045,18.596,9.423,73.157,0.028,99.045,-12.0727360000001,-77.0826870000006,101644.704,14.976,31/08/2020 07:00:00
197.916,12.978,19.795,23.556,56.975,15.299,15.547,84.056,0.448,94.142,-12.0727360000001,-77.0826870000006,101734.673,15.956,31/08/2020 08:00:00
20.635,18.675,8.98,3.71,44.564,13.696,18.173,98.78,1.245,85.264,-12.0727360000001,-77.0826870000006,101793.263,17.359,31/08/2020 09:00:00
24.072,17.793,8.78,6.712,19.853,7.947,17.564,111.304,2.03,81.873,-12.0727360000001,-77.0826870000005,101817.944,17.852,31/08/2020 10:00:00
8.85,22.014,9.67,5.391,12.74,6.119,18.28,120.311,3.5,80.216,-12.0727360000001,-77.0826870000005,101828.067,18.314,31/08/2020 11:00:00
14.504,9.091,8.553,11.824,16.921,6.677,11.259,117.201,3.304,80.161,-12.0727360000001,-77.0826870000005,101785.597,18.627,31/08/2020 12:00:00
0.855,7.379,8.289,17.446,18.364,6.325,9.145,105.874,2.653,80.953,-12.0727360000001,-77.0826870000005,101736.001,18.398,31/08/2020 13:00:00
0,4.794,12.566,53.473,27.008,8.858,4.387,113.616,1.707,86.852,-12.0727360000001,-77.0826870000006,101652.907,17.246,31/08/2020 14:00:00
0,2.464,15.483,70.229,48.845,13.881,4.549,115.023,0.986,89.396,-12.0727360000001,-77.0826870000005,101594.786,16.555,31/08/2020 15:00:00
0,7.521,14.8,56.922,46.702,14.129,5.856,112.832,0.747,89.775,-12.0727360000001,-77.0826870000005,101582.715,16.406,31/08/2020 16:00:00
0,5.93,15.479,57.842,59.009,16.57,6.174,106.714,0.328,91.437,-12.0727360000001,-77.0826870000006,101604.323,16.117,31/08/2020 17:00:00
0,5.903,16.265,56.879,65.195,17.092,6.612,98.823,0.048,93.037,-12.0727360000001,-77.0826870000005,101610.115,15.821,31/08/2020 18:00:00
11.322,6.785,18.95,53.497,69.919,17.074,7.362,89.757,0,93.822,-12.0727360000001,-77.0826870000006,101643.689,15.688,31/08/2020 19:00:00
5.846,6.72,17.373,48.093,78.539,19.858,8.018,90.5,0,94.755,-12.0727360000001,-77.0826870000006,101670.134,15.617,31/08/2020 20:00:00
0,6.618,14.396,44.209,67.052,17.679,9.104,94.956,0,94.041,-12.0727360000001,-77.0826870000006,101708.771,15.671,31/08/2020 21:00:00
0,5.674,13.71,45.397,71.206,17.848,9.006,103.11,0,93.44,-12.0727360000001,-77.0826870000005,101719.861,15.566,31/08/2020 22:00:00
0,5.485,13.688,43.062,70.008,19.171,9.265,91.004,0,93.194,-12.0727360000001,-77.0826870000006,101683.944,15.526,31/08/2020 23:00:00
0,5.978,13.842,35.803,60.465,17.791,9.764,83.22,0,93.207,-12.0727360000001,-77.0826870000005,101692.195,15.388,01/09/2020 00:00:00
0,6.349,14.115,27.937,46.493,14.125,10.202,68.131,0,93.295,-12.0727360000001,-77.0826870000006,101632.427,15.3,01/09/2020 01:00:00
0,5.677,13.775,33.925,87.517,22.728,10.03,82.229,0,93.492,-12.0727360000001,-77.0826870000006,101546.566,15.3,01/09/2020 02:00:00
0,5.292,13.831,40.483,64.236,19.689,9.697,78.474,0,94.263,-12.0727360000001,-77.0826870000006,101510.098,15.166,01/09/2020 03:00:00
0,5.684,14.468,35.208,87.593,25.473,10.081,70.967,0,94.877,-12.0727360000001,-77.0826870000006,101512.657,15.083,01/09/2020 04:00:00
0,6.6,14.774,25.651,105.368,29.807,10.594,72.088,0,94.948,-12.0727360000001,-77.0826870000006,101517.009,15.19,01/09/2020 05:00:00
0,5.979,14.405,36.365,115.302,29.123,9.834,93.668,0,96.869,-12.0727360000001,-77.0826870000006,101557.304,15.123,01/09/2020 06:00:00
0,2.731,14.754,61.732,104.825,26.301,7.875,106.048,0.01,99.9,-12.0727360000001,-77.0826870000006,101624.555,14.459,01/09/2020 07:00:00
0,5.198,13.419,39.232,106.57,27.516,10.016,84.676,0.23,99.139,-12.0727360000001,-77.0826870000006,101663.974,14.882,01/09/2020 08:00:00
0,7.876,12.485,23.283,91.27,24.338,11.273,85.655,0.436,97.124,-12.0727360000001,-77.0826870000006,101685.427,15.493,01/09/2020 09:00:00
0,9.627,10.638,15.461,62.355,19,12.602,89.027,1.045,94.767,-12.0727360000001,-77.0826870000005,101731.336,16.104,01/09/2020 10:00:00
0,9.302,10.311,19.681,60.933,20.733,11.844,109.023,1.33,93.482,-12.0727360000001,-77.0826870000006,101734.528,16.334,01/09/2020 11:00:00
0,9.805,9.929,8.727,57.563,20.2,12.776,113.252,2.103,90.825,-12.0727360000001,-77.0826870000006,101667.179,16.899,01/09/2020 12:00:00
0,12.466,8.174,5.201,47.15,16.239,13.074,107.529,2.41,88.045,-12.0727360000001,-77.0826870000006,101620.088,17.419,01/09/2020 13:00:00
0,11.361,8.651,9.013,48.675,16.783,11.159,111.434,2.241,87.291,-12.0727360000001,-77.0826870000005,101552.731,17.455,01/09/2020 14:00:00
0,6.106,11.892,23.429,52.991,18.531,8.844,113.44,1.918,88.88,-12.0727360000001,-77.0826870000005,101499.863,16.994,01/09/2020 15:00:00
0,6.211,12.451,34.901,56.597,18.301,7.506,106.279,1.248,90.121,-12.0727360000001,-77.0826870000005,101482.541,16.679,01/09/2020 16:00:00
0,4.675,14.3,52.114,76.149,21.492,7.18,102.173,0.536,91.042,-12.0727360000001,-77.0826870000006,101496.158,16.21,01/09/2020 17:00:00
0,4.591,15.281,55.108,98.176,26.467,6.765,94.595,0.063,91.961,-12.0727360000001,-77.0826870000006,101538.092,15.835,01/09/2020 18:00:00
0,4.657,15.161,55.118,117.62,29.781,7.14,83.752,0,92.438,-12.0727360000001,-77.0826870000006,101573.666,15.622,01/09/2020 19:00:00
0,5.417,14.467,48.908,102.092,26.936,7.884,75.955,0,92.553,-12.0727360000001,-77.0826870000006,101610.566,15.506,01/09/2020 20:00:00
0,5.499,14.171,49.24,97.72,27.82,8.053,86.849,0,93.36,-12.0727360000001,-77.0826870000006,101634.22,15.483,01/09/2020 21:00:00
0.573,5.803,14.157,40.731,115.859,33.44,9.052,71.997,0,95.317,-12.0727360000001,-77.0826870000006,101613.33,15.397,01/09/2020 22:00:00
0,6.793,13.726,28.957,117.395,35.378,9.697,69.403,0,96.874,-12.0727360000001,-77.0826870000006,101593.676,15.3,01/09/2020 23:00:00
1.667,6.942,13.954,37.676,182.456,47.461,9.424,72.341,0,97.055,-12.0727360000001,-77.0826870000006,101563.259,15.316,02/09/2020 00:00:00
0,4.76,13.93,45.972,155.782,42.441,8.67,75.437,0,96.337,-12.0727360000001,-77.0826870000006,101525.407,15.274,02/09/2020 01:00:00
0.326,5.6,13.751,41.011,122.614,34.409,9.675,78.146,0,94.009,-12.0727360000001,-77.0826870000006,101499.997,15.308,02/09/2020 02:00:00
0,4.412,13.244,44.684,119.294,32.714,8.936,75.125,0,94.242,-12.0727360000001,-77.0826870000006,101490.919,15.2,02/09/2020 03:00:00
2.486,3.873,13.219,44.483,109.396,29.411,9.108,75.139,0,94.009,-12.0727360000001,-77.0826870000006,101506.259,15.2,02/09/2020 04:00:00
3.674,4.301,14.568,49.207,91.243,25.099,8.682,80.628,0,95.43,-12.0727360000001,-77.0826870000006,101533.881,15.006,02/09/2020 05:00:00
44.642,5.031,16.668,46.74,68.23,20.155,9.265,70.533,0,99.576,-12.0727360000001,-77.0826870000006,101556.677,14.567,02/09/2020 06:00:00
11.673,5.417,14.749,41.105,97.352,28.573,9.874,77.42,0.006,99.9,-12.0727360000001,-77.0826870000006,101596.344,14.434,02/09/2020 07:00:00
236.986,11.666,15.921,33.602,124.094,32.316,12.871,76.16,0.263,99.9,-12.0727360000001,-77.0826870000006,101617.421,14.84,02/09/2020 08:00:00
249.564,16.489,16.299,25.969,116.588,30.786,16.91,86.724,0.729,97.892,-12.0727360000001,-77.0826870000006,101631.369,15.46,02/09/2020 09:00:00
112.21,10.934,16.28,29.599,98.297,25.598,14.612,91.421,0.808,97.04,-12.0727360000001,-77.0826870000006,101663.936,15.632,02/09/2020 10:00:00
52.586,15.311,9.72,3.913,102.557,25.582,17.655,93.711,1.472,89.866,-12.0727360000001,-77.0826870000006,101660.257,16.547,02/09/2020 11:00:00
0.851,12.455,8.208,6.894,82.677,21.796,14.772,97.241,1.813,87.665,-12.0727360000001,-77.0826870000005,101610.886,17.01,02/09/2020 12:00:00
0,8.47,8.49,10.089,74.694,19.13,12.527,94.454,1.78,89.131,-12.0727360000001,-77.0826870000005,101553.48,16.89,02/09/2020 13:00:00
0,8.535,8.805,15.941,83.313,19.985,10.122,93.696,1.661,88.62,-12.0727360000001,-77.0826870000005,101477.066,16.897,02/09/2020 14:00:00
0,6.55,11.821,33.009,96.611,22.6,8.354,100.687,1.318,90.672,-12.0727360000001,-77.0826870000006,101389.644,16.603,02/09/2020 15:00:00
0,5.401,14.466,59.618,125.302,29.267,6.651,91.847,0.624,94.958,-12.0727360000001,-77.0826870000005,101356.698,15.936,02/09/2020 16:00:00
0,3.695,16.177,68.08,150.018,38.336,5.809,108.043,0.254,96.487,-12.0727360000001,-77.0826870000005,101361.505,15.531,02/09/2020 17:00:00
0,4.989,15.67,61.978,102.376,27.494,6.648,105.244,0.033,97.116,-12.0727360000001,-77.0826870000006,101396.962,15.267,02/09/2020 18:00:00
0,4.274,15.847,62.84,116.013,29.554,6.592,104.801,0,98.927,-12.0727360000001,-77.0826870000005,101468.476,14.889,02/09/2020 19:00:00
0,4.049,15.011,63.157,129.521,30.935,7.083,101.311,0,99.827,-12.0727360000001,-77.0826870000005,101536.256,14.603,02/09/2020 20:00:00
0,4.528,14.546,55.187,150.362,33.524,8.123,78.687,0,99.554,-12.0727360000001,-77.0826870000006,101596.484,14.557,02/09/2020 21:00:00
0,5.345,14.154,44.782,124.05,29.65,8.876,76.994,0,99.442,-12.0727360000001,-77.0826870000006,101634.896,14.545,02/09/2020 22:00:00
0,6.401,13.028,31.552,149.807,36.064,9.785,67.235,0,99.189,-12.0727360000001,-77.0826870000006,101644.509,14.585,02/09/2020 23:00:00
0.112,5.529,12.954,25.692,192.291,45.897,10.419,66.265,0,99.267,-12.0727360000001,-77.0826870000006,101642.812,14.646,03/09/2020 00:00:00
0,5.485,13.416,31.427,148.654,37.838,9.716,67.56,0,99.629,-12.0727360000001,-77.0826870000005,101606.662,14.609,03/09/2020 01:00:00
0,4.964,12.848,32.827,92.831,25.443,9.252,65.818,0,99.678,-12.0727360000001,-77.0826870000006,101542.955,14.553,03/09/2020 02:00:00
0.292,4.633,13.867,37.974,73.626,20.804,10.063,65.516,0,98.646,-12.0727360000001,-77.0826870000006,101474.514,14.651,03/09/2020 03:00:00
0,9.524,12.849,7.383,286.852,71.266,12.274,65.607,0,98.285,-12.0727360000001,-77.0826870000006,101421.96,14.72,03/09/2020 04:00:00
0,8.183,12.811,17.082,359.264,88.985,10.858,74.603,0,98.645,-12.0727360000001,-77.0826870000006,101386.233,14.6,03/09/2020 05:00:00
0,6.994,13.184,23.198,175.833,45.507,10.629,74.609,0,98.985,-12.0727360000001,-77.0826870000006,101419.099,14.6,03/09/2020 06:00:00
0,8.106,12.81,11.288,219.91,53.778,11.211,79.765,0.028,99.428,-12.0727360000001,-77.0826870000005,101454.262,14.678,03/09/2020 07:00:00
242.524,14.091,23.016,28.143,95.889,25.763,13.963,82.344,0.307,93.372,-12.0727360000001,-77.0826870000005,101466.897,15.605,03/09/2020 08:00:00
78.61,13.854,11.815,13.205,94.77,22.797,15.517,84.347,0.781,85.452,-12.0727360000001,-77.0826870000005,101494.246,16.588,03/09/2020 09:00:00
1.281,10.243,11.28,27.314,73.975,20.592,13.176,81.297,1.093,86.208,-12.0727360000001,-77.0826870000005,101537.058,16.597,03/09/2020 10:00:00
0,8.278,10.013,25.22,59.914,19.021,11.95,93.486,1.574,87.482,-12.0727360000001,-77.0826870000006,101533.61,16.735,03/09/2020 11:00:00
0,9.223,10.103,23.899,61.211,18.556,10.788,93.885,1.808,89.789,-12.0727360000001,-77.0826870000006,101474.882,16.83,03/09/2020 12:00:00
0,6.987,11.696,39.347,49.656,15.031,8.872,102.53,1.789,89.819,-12.0727360000001,-77.0826870000006,101400.376,16.673,03/09/2020 13:00:00
0,7.514,12.341,40.198,50.148,15.851,8.589,106.935,1.686,91.253,-12.0727360000001,-77.0826870000006,101325.892,16.55,03/09/2020 14:00:00
0,7.688,13.444,40.481,54.806,17.219,8.031,106.187,1.298,93.138,-12.0727360000001,-77.0826870000006,101262.564,16.388,03/09/2020 15:00:00
0,5.124,14.872,58.223,60.194,17.032,6.869,105.893,0.667,93.372,-12.0727360000001,-77.0826870000006,101231.948,15.866,03/09/2020 16:00:00
0,6.715,14.416,51.455,56.996,16.358,7.474,99.487,0.454,93.115,-12.0727360000001,-77.0826870000005,101233.258,15.765,03/09/2020 17:00:00
0,4.835,15.485,59.134,75.589,19.366,6.743,99.811,0.071,95.63,-12.0727360000001,-77.0826870000005,101255.396,15.368,03/09/2020 18:00:00
0,5.284,15.561,51.292,85.992,21.142,7.52,87.614,0,96.245,-12.0727360000001,-77.0826870000005,101289.554,15.22,03/09/2020 19:00:00
0,5.024,14.596,55.396,75.507,18.573,7.962,85.966,0,96.286,-12.0727360000001,-77.0826870000005,101349.959,15.063,03/09/2020 20:00:00
7.736,6.438,17.207,51.59,69.752,16.158,8.328,85.336,0,94.32,-12.0727360000001,-77.0826870000005,101396.861,15.06,03/09/2020 21:00:00
9.162,5.989,16.667,49.359,91.2,17.991,8.851,82.253,0,93.54,-12.0727360000001,-77.0826870000005,101434.542,15.13,03/09/2020 22:00:00
0,5.338,14.939,44.487,73.458,15.923,8.932,71.787,0,94.38,-12.0727360000001,-77.0826870000005,101451.103,15.141,03/09/2020 23:00:00
0,5.121,13.38,42.972,55.665,14.039,9.283,71.23,0,95.684,-12.0727360000001,-77.0826870000005,101461.505,15.016,04/09/2020 00:00:00
0,4.727,13.385,51.599,59.965,15.309,9.006,83.288,0,94.28,-12.0727360000001,-77.0826870000005,101428.173,14.933,04/09/2020 01:00:00
0,4.927,13.276,51.583,55.756,13.775,8.949,70.931,0,93.864,-12.0727360000001,-77.0826870000004,101380.304,14.769,04/09/2020 02:00:00
0,4.535,13.29,43.607,66.566,15.308,9.007,67.417,0,94.969,-12.0727360000001,-77.0826870000005,101353.053,14.626,04/09/2020 03:00:00
0,4.608,12.933,40.723,67.759,14.603,9.62,67.622,0,93.482,-12.0727360000001,-77.0826870000005,101351.418,14.665,04/09/2020 04:00:00
0,4.545,13.26,44.069,64.918,14.356,9.243,73.797,0,92.761,-12.0727360000001,-77.0826870000005,101338.216,14.684,04/09/2020 05:00:00
39.348,5.238,14.212,44.419,72.829,15.415,10.156,72.993,0,93.008,-12.0727360000001,-77.0826870000005,101378.819,14.642,04/09/2020 06:00:00
136.23,7.824,15.509,43.824,71.148,15.51,12.156,82.517,0.018,92.206,-12.0727360000001,-77.0826870000005,101441.698,14.677,04/09/2020 07:00:00
269.64,10.599,15.297,39.844,51.951,11.874,13.82,89.261,0.272,90.574,-12.0727360000001,-77.0826870000005,101499.507,15.033,04/09/2020 08:00:00
245.874,13.789,14.642,34.588,52.844,11.545,15.551,94.506,0.813,89.119,-12.0727360000001,-77.0826870000005,101530.377,15.471,04/09/2020 09:00:00
53.09,15.237,12.102,21.297,29.478,7.624,15.792,99.901,1.337,85.144,-12.0727360000001,-77.0826870000005,101547.359,16.135,04/09/2020 10:00:00
49.484,16.493,10.532,17.526,19.059,5.92,15.338,110.147,1.909,82.09,-12.0727360000001,-77.0826870000006,101531.593,16.736,04/09/2020 11:00:00
50.68,12.027,11.102,23.149,14.75,5.428,13.762,117.482,2.659,82.476,-12.0727360000001,-77.0826870000006,101497.794,17.026,04/09/2020 12:00:00
16.03,13.135,10.228,16.799,15.909,5.241,13.271,113.762,2.778,82.002,-12.0727360000001,-77.0826870000006,101447.446,17.44,04/09/2020 13:00:00
0.029,8.877,9.019,20.252,13.137,4.591,11.466,108.145,3.03,82.384,-12.0727360000001,-77.0826870000005,101352.005,17.516,04/09/2020 14:00:00
7.733,11.073,8.405,28.489,13.563,5.065,9.659,109.196,3.338,83.252,-12.0727360000001,-77.0826870000006,101284.923,17.255,04/09/2020 15:00:00
0,6.963,6.177,17.016,17.177,6.254,7.757,104.742,5.095,83.707,-12.0727360000001,-77.0826870000006,101250.204,17.361,04/09/2020 16:00:00
0,8.727,6.852,33.08,21.154,8.479,5.402,104.585,4.186,85.148,-12.0727360000001,-77.0826870000006,101253.772,16.906,04/09/2020 17:00:00
0.013,3.858,16.707,85.938,36.099,11.298,3.364,99.231,1.416,91.062,-12.0727360000001,-77.0826870000006,101281.465,15.616,04/09/2020 18:00:00
31.728,5.899,21.354,84.045,92.954,18.444,4.209,78.849,0,96.046,-12.0727360000001,-77.0826870000006,101340.411,14.408,04/09/2020 19:00:00
30.973,10.192,19.253,54.195,79.234,18.536,5.768,82.364,0,96.952,-12.0727360000001,-77.0826870000006,101407.043,14.124,04/09/2020 20:00:00
59.078,11.186,18.957,37.603,186.551,30.701,7.506,80.69,0,97.302,-12.0727360000001,-77.0826870000006,101446.403,13.765,04/09/2020 21:00:00
56.641,10.166,19.12,34.253,143.252,24.043,8.337,72.948,0,97.549,-12.0727360000001,-77.0826870000006,101457.425,14.123,04/09/2020 22:00:00
