CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
2400.19,26.678,19.961,27.809,44.623,20.93,37.162,106.474,1.606,79.206,-12.0838889999997,-76.989439999999,99979.193,18.393,28/08/2020 13:00:00
2244.991,19.482,22.426,57.83,26.251,13.357,30.028,110.487,1.469,78.562,-12.0838889999997,-76.989439999999,99908.432,18.253,28/08/2020 14:00:00
2525.636,18.263,28.634,87.042,22.428,11.851,24.815,109.664,0.952,81.899,-12.0838889999997,-76.989439999999,99855.881,17.484,28/08/2020 15:00:00
2621.387,23.129,26.581,43.975,22.823,7.122,28.091,104.949,0.755,80.78,-12.0838889999997,-76.9894399999991,99813.08,17.475,28/08/2020 16:00:00
2316.023,19.88,27.588,40.945,25.229,7.031,22.586,102.955,0.448,83.29,-12.0838889999997,-76.989439999999,99823.831,16.937,28/08/2020 17:00:00
3114.826,27.013,31.699,45.922,38.231,11.252,26.172,104.986,0.059,87.322,-12.0838889999997,-76.9894399999992,99871.8,16.364,28/08/2020 18:00:00
1983.68,15.563,30.423,27.54,58.644,20.27,12.988,100.682,0,90.231,-12.0838889999997,-76.9894399999991,99922.922,15.92,28/08/2020 19:00:00
2027.307,17.356,30.417,25.585,48.861,18.993,12.42,98.285,0,91.159,-12.0838889999997,-76.9894399999992,99964.198,15.901,28/08/2020 20:00:00
1394.868,11.324,28.82,24.736,40.17,16.755,7.101,95.993,0,95.087,-12.0838889999997,-76.9894399999992,100016.754,15.446,28/08/2020 21:00:00
841.288,7.604,26.564,11.469,22.073,8.955,1.899,90.151,0,96.672,-12.0838889999997,-76.989439999999,100035.324,15.212,28/08/2020 22:00:00
521.668,4.923,23.971,6.443,23.898,12.204,0.502,84.673,0,96.661,-12.0838889999997,-76.9894399999992,100029.424,15.098,28/08/2020 23:00:00
399.47,3.049,22.599,4.601,31.113,14.57,0.207,88.471,0,96.8,-12.0838889999997,-76.9894399999992,99991.286,14.99,29/08/2020 00:00:00
293.006,1.776,21.411,4.836,33.839,11.324,0.011,72.34,0,96.8,-12.0838889999997,-76.9894399999991,99938.848,14.719,29/08/2020 01:00:00
335.878,2.262,21.287,7.36,38.599,9.465,0.038,73.016,0,96.8,-12.0838889999997,-76.9894399999991,99871.898,14.638,29/08/2020 02:00:00
486.264,3.345,21.689,10.151,39.477,9.148,0.658,78.639,0,96.8,-12.0838889999998,-76.9894399999994,99818.306,14.467,29/08/2020 03:00:00
341.459,1.993,23.515,18.615,32.452,9.864,0,80.039,0,96.8,-12.083889,-76.9894400000001,99862.613,14.218,29/08/2020 05:00:00
722.08,5.518,25.791,12.576,30.909,9.85,2.212,88.104,0,96.8,-12.0838889999997,-76.989439999999,99892.893,14.333,29/08/2020 06:00:00
829.749,6.246,27.444,16.967,36.698,10.205,2.551,91.989,0,96.8,-12.0838889999997,-76.9894399999991,99937.427,14.261,29/08/2020 07:00:00
1010.478,8.551,29.159,17.153,36.767,12.393,4.192,95.348,0.017,96.8,-12.0838889999997,-76.9894399999991,100003.123,14.391,29/08/2020 08:00:00
1305.658,11.965,29.21,13.584,27.135,12.021,8.52,88.612,0.156,96.8,-12.0838889999997,-76.9894399999992,100046.225,14.762,29/08/2020 09:00:00
1497.044,14.623,28.422,12.471,20.949,8.906,11.589,89.699,0.233,96.626,-12.0838889999997,-76.9894399999992,100057.037,15.168,29/08/2020 10:00:00
1988.417,19.003,27.564,16.645,28.89,11.643,17.274,94.51,0.331,94.72,-12.0838889999997,-76.9894399999991,100017.342,15.485,29/08/2020 11:00:00
1930.304,19.648,25.441,17.643,41.526,13.45,19.62,94.586,0.521,88.683,-12.0838889999997,-76.9894399999992,99970.034,16.241,29/08/2020 12:00:00
1908.965,18.945,23.661,24.705,33.699,13.216,21.821,96.039,0.927,83.063,-12.0838889999997,-76.989439999999,99896.044,17.061,29/08/2020 13:00:00
2194.417,20.469,25.08,42.743,31.496,10.764,26.762,100.324,0.934,81.454,-12.0838889999997,-76.9894399999991,99787.513,17.467,29/08/2020 14:00:00
2582.772,19.843,27.022,44.942,27.541,8.757,26.08,97.706,0.624,83.955,-12.0838889999997,-76.989439999999,99693.899,17.092,29/08/2020 15:00:00
2202.507,16.755,26.608,42.9,21.838,6.646,20.601,100.97,0.514,85.586,-12.0838889999997,-76.9894399999991,99648.164,16.628,29/08/2020 16:00:00
2158.323,15.24,28.665,39.749,20.528,6.203,16.043,100.203,0.182,90.368,-12.0838889999997,-76.9894399999992,99644.621,15.937,29/08/2020 17:00:00
2312.692,18.093,30.063,40.168,22.937,6.615,14.71,95.289,0.015,90.789,-12.0838889999997,-76.9894399999992,99666.752,15.687,29/08/2020 18:00:00
1965.96,15.807,30.785,31.034,29.129,8.209,10.811,105.048,0,91.299,-12.0838889999997,-76.9894399999992,99729.78,15.527,29/08/2020 19:00:00
1669.258,12.743,29.549,29.123,39.401,13.346,8.567,97.263,0,93.017,-12.0838889999997,-76.989439999999,99766.513,15.404,29/08/2020 20:00:00
1149.958,8.294,28.483,21.156,43.294,19.289,3.879,91.626,0,96.162,-12.0838889999997,-76.9894399999991,99813.237,15.049,29/08/2020 21:00:00
985.689,8.6,27.192,13.239,38.891,18.969,3.113,85.432,0,96.429,-12.0838889999997,-76.989439999999,99861.21,15.083,29/08/2020 22:00:00
645.28,4.879,24.845,10.551,27.44,12.176,0.858,77.507,0,96.799,-12.0838889999997,-76.9894399999992,99867.681,14.875,29/08/2020 23:00:00
426.191,3.826,22.963,3.514,21.02,10.031,0.287,76.876,0,96.8,-12.0838889999997,-76.9894399999992,99849.276,14.759,30/08/2020 00:00:00
276.812,2.057,21.371,2.572,23.293,12.235,0.062,69.906,0,96.8,-12.0838889999997,-76.9894399999992,99789.119,14.554,30/08/2020 01:00:00
212.712,1.271,20.831,4.869,21.242,8.418,0.004,67.713,0,96.8,-12.0838889999997,-76.989439999999,99734.677,14.38,30/08/2020 02:00:00
191.188,0.945,20.828,4.286,22.617,9.051,0.082,72.38,0,96.8,-12.0838889999997,-76.9894399999992,99713.894,14.343,30/08/2020 03:00:00
148.727,0.686,20.976,9.947,32.53,7.925,0.005,73.993,0,96.8,-12.0838889999997,-76.9894399999991,99708.663,14.223,30/08/2020 04:00:00
111.859,0.268,21.026,11.044,39.678,7.949,0,73.326,0,96.8,-12.0838889999997,-76.9894399999991,99719.325,14.031,30/08/2020 05:00:00
135.184,0.446,20.77,9.033,39.16,6.963,0.002,70.087,0,96.8,-12.0838889999997,-76.9894399999991,99754.089,13.983,30/08/2020 06:00:00
358.806,2.429,22.693,7.596,43.844,7.421,0.509,83.304,0,96.8,-12.0838889999997,-76.9894399999992,99812.818,14.02,30/08/2020 07:00:00
459.508,3.159,23.947,9.93,28.841,5.743,0.909,78.679,0.054,96.8,-12.0838889999997,-76.9894399999991,99894.553,14.177,30/08/2020 08:00:00
349.088,3.043,23.086,9.79,21.73,5.904,0.587,80.814,0.208,96.8,-12.0838889999997,-76.9894399999991,99968.392,14.475,30/08/2020 09:00:00
423.824,5.349,22.441,3.33,25.03,7.654,3.212,99.9,0.421,96.368,-12.0838889999997,-76.9894399999991,100021.182,15.338,30/08/2020 10:00:00
281.84,3.683,20.551,12.933,24.646,6.479,3.301,85.589,0.412,96.529,-12.0838889999997,-76.9894399999992,100007.921,15.312,30/08/2020 11:00:00
181.485,2.667,17.185,7.838,15.572,3.673,3.118,75.766,0.536,92.138,-12.0838889999997,-76.989439999999,99961.495,15.66,30/08/2020 12:00:00
136.553,4.015,14.434,14.67,11.399,3.368,6.658,81.971,0.773,85.216,-12.0838889999997,-76.989439999999,99890.016,16.677,30/08/2020 13:00:00
170.992,3.517,13.825,18.287,10.497,3.539,9.704,82.961,0.98,82.547,-12.0838889999997,-76.9894399999992,99833.557,17.173,30/08/2020 14:00:00
207.004,4.463,13.448,18.683,10.71,3.837,12.032,85.327,1.025,79.521,-12.0838889999997,-76.989439999999,99755.341,17.986,30/08/2020 15:00:00
245.667,3.621,14.753,26.564,12.211,3.953,12.636,93.594,1.168,81.802,-12.0838889999997,-76.989439999999,99696.114,17.751,30/08/2020 16:00:00
288.841,0.757,18.794,36.787,12.784,3.707,5.462,97.305,0.706,84.992,-12.0838889999997,-76.9894399999991,99700.878,16.744,30/08/2020 17:00:00
294.98,1.466,20.732,34.256,11.623,3.349,1.626,81.14,0.174,86.07,-12.0838889999997,-76.989439999999,99726.178,16.16,30/08/2020 18:00:00
424.711,2.402,24.598,27.745,27.9,9.236,0.082,72.777,0,90.921,-12.0838889999997,-76.9894399999992,99774.548,15.577,30/08/2020 19:00:00
372.055,4.498,24.071,15.085,47.89,18.411,0.008,73.115,0,93.885,-12.0838889999997,-76.9894399999991,99816.768,15.371,30/08/2020 20:00:00
397.357,6.409,23.43,8.24,52.339,26.517,0.616,80.158,0,95.161,-12.0838889999997,-76.9894399999991,99816.083,15.297,30/08/2020 21:00:00
366.166,6.391,22.892,3.58,73.311,43.66,1.12,78.907,0,95.624,-12.0838889999997,-76.989439999999,99860.019,15.209,30/08/2020 22:00:00
350.518,6.357,23.587,2.567,86.095,60.784,1.179,71.531,0,94.318,-12.0838889999997,-76.9894399999992,99887.784,15.262,30/08/2020 23:00:00
372.571,4.936,22.818,8.743,70.189,46.354,0.856,71.849,0,93.584,-12.0838889999997,-76.9894399999991,99877.151,15.216,31/08/2020 00:00:00
240.665,4.174,22.192,9.054,59.033,33.527,0.993,70.277,0,94.547,-12.0838889999997,-76.9894399999991,99865.858,15.183,31/08/2020 01:00:00
134.558,2.079,20.558,15.79,53.086,17.664,0.085,73.286,0,96.667,-12.0838889999997,-76.989439999999,99840.009,14.912,31/08/2020 02:00:00
95.907,1.527,20.729,17.885,39.592,11.626,0.019,77.675,0,96.8,-12.0838889999997,-76.9894399999992,99798.079,14.589,31/08/2020 03:00:00
93.79,1.259,21.061,18.934,36.157,8.66,0,81.846,0,96.8,-12.0838889999997,-76.989439999999,99786.521,14.219,31/08/2020 04:00:00
217.839,2.444,21.948,15.525,44.746,10.057,0.2,81.571,0,96.8,-12.0838889999997,-76.9894399999992,99769.122,14.037,31/08/2020 05:00:00
364.483,3.854,25.32,16.505,54.716,10.894,0.715,89.285,0,96.8,-12.0838889999997,-76.989439999999,99816.764,14.011,31/08/2020 06:00:00
531.213,5.646,27.842,16.305,50.393,11.783,0.922,92.86,0,96.8,-12.0838889999997,-76.9894399999992,99895.744,14.109,31/08/2020 07:00:00
939.344,11.305,28.664,11.749,53.106,14.294,5.653,87.986,0.126,96.603,-12.0838889999997,-76.9894399999992,99990.689,14.753,31/08/2020 08:00:00
1012.658,14.826,24.997,4.412,44.089,19.515,11.751,89.316,0.533,91.864,-12.0838889999997,-76.989439999999,100048.126,15.856,31/08/2020 09:00:00
1110.85,17.727,20.607,1.593,51.049,36.237,20.313,94.043,0.82,84.075,-12.0838889999997,-76.9894399999992,100077.827,17.204,31/08/2020 10:00:00
2010.773,29.417,20.345,16.862,48.911,27.539,36.46,96.306,1.345,77.714,-12.0838889999997,-76.989439999999,100075.617,18.579,31/08/2020 11:00:00
1530.682,21.855,17.432,33.664,29.168,12.719,34.987,108.141,2.224,75.392,-12.0838889999997,-76.9894399999992,100032.646,18.889,31/08/2020 12:00:00
1585.518,18.408,19.666,38.387,28.533,10.634,34.521,106.965,1.854,76.814,-12.0838889999997,-76.989439999999,99971.971,18.569,31/08/2020 13:00:00
1678.542,15.318,23.446,50.203,32.997,12.182,24.271,107.937,1.265,78.978,-12.0838889999997,-76.9894399999991,99884.748,17.925,31/08/2020 14:00:00
1930.386,17.187,26.716,47.648,45.437,12.812,20.821,104.751,0.575,83.344,-12.0838889999997,-76.9894399999991,99827.007,17.174,31/08/2020 15:00:00
1685.094,13.797,28.839,38.651,44.933,13.036,11.941,100.151,0.341,86.786,-12.0838889999997,-76.9894399999991,99811.811,16.19,31/08/2020 16:00:00
1424.305,12.093,28.18,37.018,53.563,15.871,8.096,103.908,0.148,88.76,-12.0838889999997,-76.9894399999991,99827.758,15.693,31/08/2020 17:00:00
1462.423,12.906,29.564,29.504,48.168,13.741,6.935,102.58,0.007,90.226,-12.0838889999997,-76.989439999999,99834.683,15.391,31/08/2020 18:00:00
1519.404,14.258,30.19,25.009,52.893,20.612,7.462,98.379,0,91.063,-12.0838889999997,-76.9894399999992,99870.436,15.408,31/08/2020 19:00:00
1409.427,14.215,29.391,22.75,53.257,18.118,7.416,100.486,0,91.103,-12.0838889999997,-76.9894399999992,99898.453,15.355,31/08/2020 20:00:00
1265.95,13.079,28.785,10.15,60.14,22.577,7.008,94.452,0,92.121,-12.0838889999997,-76.9894399999992,99938.425,15.267,31/08/2020 21:00:00
817.252,9.04,26.882,3.811,72.873,34.288,4.182,92.565,0,92.723,-12.0838889999997,-76.9894399999991,99947.841,15.186,31/08/2020 22:00:00
597.423,6.365,24.861,3.14,62.669,28.182,2.127,78.943,0,93.323,-12.0838889999997,-76.9894399999991,99923.263,15.037,31/08/2020 23:00:00
445.379,5.442,24.525,1.912,65.891,37.582,2.025,75.467,0,93.566,-12.0838889999997,-76.9894399999992,99928.892,14.924,01/09/2020 00:00:00
382.46,4.188,23.007,0.4,72.835,39.402,1.565,70.231,0,94.399,-12.0838889999997,-76.989439999999,99862.487,14.759,01/09/2020 01:00:00
385.629,4.847,23.537,0,84.145,49.085,1.49,82.157,0,94.124,-12.0838889999997,-76.9894399999991,99784.538,14.81,01/09/2020 02:00:00
338.943,5.491,24.008,0,78.115,48.924,2.613,77.15,0,94.321,-12.0838889999997,-76.9894399999992,99752.792,14.646,01/09/2020 03:00:00
361.523,4.096,22.232,0,75.359,41.87,2,81.312,0,94.874,-12.0838889999997,-76.9894399999992,99748.91,14.48,01/09/2020 04:00:00
394.095,3.567,22.57,0.065,70.45,25.413,0.933,82.298,0,95.711,-12.0838889999997,-76.9894399999991,99753.308,14.415,01/09/2020 05:00:00
435.956,4.378,23.738,0.24,48.867,17.304,1.19,87.72,0,95.29,-12.0838889999997,-76.989439999999,99791.761,14.501,01/09/2020 06:00:00
492.554,4.988,25.858,3.706,50.255,15.103,1.141,87.232,0,95.899,-12.0838889999997,-76.9894399999992,99859.422,14.568,01/09/2020 07:00:00
556.284,4.509,25.864,16.957,20.375,6.546,0.98,90.339,0.066,96.8,-12.0838889999997,-76.9894399999991,99907.609,14.155,01/09/2020 08:00:00
856.096,8.542,26.239,9.33,29.348,11.142,4.13,91.92,0.277,96.619,-12.0838889999997,-76.9894399999991,99925.237,14.641,01/09/2020 09:00:00
1171.164,13.664,25.307,6.017,44.911,18.793,10.807,95.262,0.32,93.319,-12.0838889999997,-76.9894399999992,99968.726,15.312,01/09/2020 10:00:00
1519.214,17.498,25.589,8.442,48.879,17.522,16.469,95.33,0.477,89.759,-12.0838889999997,-76.9894399999992,99968.887,15.923,01/09/2020 11:00:00
1409.652,13.941,23.193,9.817,45.497,19.66,16.397,95.883,0.59,89.511,-12.0838889999997,-76.9894399999992,99905.353,16.08,01/09/2020 12:00:00
1496.516,14.936,21.828,13.65,42.262,15.484,17.53,98.247,0.742,86.468,-12.0838889999997,-76.9894399999991,99863.371,16.555,01/09/2020 13:00:00
2408.478,24.678,24.297,16.986,50.52,14.721,29.082,103.361,0.68,83.87,-12.0838889999997,-76.9894399999991,99792.558,16.962,01/09/2020 14:00:00
2466.154,22.568,26.888,29.563,57.479,15.482,26.766,106.084,0.556,84.846,-12.0838889999997,-76.9894399999991,99739.636,16.582,01/09/2020 15:00:00
2103.937,17.873,26.903,16.965,55.439,18.685,20.616,105.42,0.349,86.434,-12.0838889999997,-76.989439999999,99721.731,16.223,01/09/2020 16:00:00
1923.528,16.13,27.425,21.814,56.75,19.503,16.857,97.907,0.118,88.308,-12.0838889999997,-76.9894399999991,99736.949,15.925,01/09/2020 17:00:00
1970.388,15.544,29.178,21.39,60.744,17.251,14.16,99.565,0,89.142,-12.0838889999997,-76.9894399999991,99775.493,15.512,01/09/2020 18:00:00
1711.512,13.342,28.978,26.901,68.243,17.622,10.734,100.26,0,89.289,-12.0838889999997,-76.9894399999992,99813.001,15.266,01/09/2020 19:00:00
1519.134,12.561,28.762,19.43,67.09,17.937,9.479,99.449,0,89.824,-12.0838889999997,-76.9894399999992,99856.337,15.193,01/09/2020 20:00:00
1437.847,12.754,28.515,18.335,72.297,17.875,8.96,91.539,0,91.52,-12.0838889999997,-76.989439999999,99881.236,15.032,01/09/2020 21:00:00
994.482,7.958,27.722,10.492,84.879,20.234,3.671,88.381,0,93.216,-12.0838889999997,-76.9894399999992,99861.091,14.88,01/09/2020 22:00:00
903.423,7.883,26.85,8.782,83.049,21.094,3.848,84.496,0,93.122,-12.0838889999997,-76.989439999999,99850.197,14.952,01/09/2020 23:00:00
672.546,5.264,24.889,7.123,75.872,21.909,2.697,73.802,0,93.151,-12.0838889999997,-76.9894399999992,99820.552,15.002,02/09/2020 00:00:00
389.432,2.153,22.299,8.139,76.672,22.713,0.521,80.163,0,94.694,-12.0838889999997,-76.9894399999991,99781.753,14.773,02/09/2020 01:00:00
238.283,1.016,20.605,8.76,77.862,21.174,0.021,72.4,0,94.566,-12.0838889999997,-76.9894399999991,99753.202,14.507,02/09/2020 02:00:00
245.296,1.199,20.569,11.718,85.922,21.818,0.134,79.009,0,94.573,-12.0838889999997,-76.9894399999991,99744.68,14.354,02/09/2020 03:00:00
249.034,1.086,21.882,13.292,99.397,22.45,0.017,84.531,0,96.444,-12.0838889999997,-76.989439999999,99768.285,14.072,02/09/2020 04:00:00
455.64,3.26,25.116,8.032,106.438,27.901,0.315,82.723,0,96.8,-12.0838889999997,-76.9894399999992,99791.314,13.922,02/09/2020 05:00:00
593.903,5.528,27.53,3.303,85.736,24.85,0.926,84.83,0,96.8,-12.0838889999997,-76.9894399999992,99807.016,13.904,02/09/2020 06:00:00
833.776,8.324,29.109,6.869,42.014,16.432,3.345,94.586,0,96.8,-12.0838889999997,-76.9894399999991,99845.161,14.029,02/09/2020 07:00:00
1433.963,14.243,28.976,8.271,40.638,15.165,10.741,91.121,0.047,96.8,-12.0838889999997,-76.9894399999992,99867.857,14.302,02/09/2020 08:00:00
1673.426,16.284,29.36,16.209,53.892,14.55,13.142,99.344,0.179,96.783,-12.0838889999997,-76.989439999999,99896.81,14.423,02/09/2020 09:00:00
1543.755,15.397,27.182,9.876,102.305,22.263,13.154,91.677,0.422,94.71,-12.0838889999997,-76.9894399999992,99917.873,14.901,02/09/2020 10:00:00
1630.441,16.916,24.969,8.376,94.657,19.365,17.283,91.357,0.484,89.96,-12.0838889999997,-76.989439999999,99915.457,15.5,02/09/2020 11:00:00
1716.067,18.095,23.88,10.142,84.014,19.504,21.035,94.859,0.642,84.965,-12.0838889999997,-76.9894399999991,99850.454,16.202,02/09/2020 12:00:00
2190.251,20.992,25.034,17.251,102.227,21.139,25.775,95.573,0.53,83.435,-12.0838889999997,-76.9894399999992,99789.405,16.378,02/09/2020 13:00:00
1723.231,15.036,23.242,16.723,107.208,21.005,19.597,101.851,0.76,82.211,-12.0838889999997,-76.9894399999991,99720.128,16.426,02/09/2020 14:00:00
1857.096,17.773,23.261,25.237,108.518,21.655,23.068,101.025,0.689,78.653,-12.0838889999997,-76.9894399999991,99623.952,16.856,02/09/2020 15:00:00
2346.278,20.131,26.688,31.926,118.666,21.823,24.427,102.307,0.352,80.826,-12.0838889999997,-76.989439999999,99587.822,16.525,02/09/2020 16:00:00
2196.047,15.915,30.383,44.616,111.178,24.469,16.705,98.007,0.096,88.161,-12.0838889999997,-76.9894399999991,99589.385,15.833,02/09/2020 17:00:00
2106.352,14.382,33.042,38.372,90.216,25.136,10.955,102.508,0,96.417,-12.0838889999997,-76.9894399999992,99634.892,14.808,02/09/2020 18:00:00
