CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
627.512,15.199,179.07,0,62.185,23.948,0.01,103.347,0,90.257,-12.0727360000001,-77.0826870000005,99882.54,15.092,11/07/2020 20:00:00
633.519,7.425,194.011,0,69.917,28.563,0.119,105.037,0,92.017,-12.0727360000001,-77.0826870000006,99900.149,14.766,11/07/2020 21:00:00
579.265,3.068,184.635,0,77.397,31.786,0.592,97.366,0,92.47,-12.0727360000001,-77.0826870000006,99936.325,14.581,11/07/2020 22:00:00
469.064,0.581,164.494,0,92.173,50.308,0.316,88.24,0,92.736,-12.0727360000001,-77.0826870000006,99951.176,14.57,11/07/2020 23:00:00
376.811,0.263,146.471,0,78.053,45.197,0.289,84.328,0,92.766,-12.0727360000001,-77.0826870000006,99937.632,14.646,12/07/2020 00:00:00
312.326,0.035,135.08,0,91.1,48.855,0.566,73.701,0,93.139,-12.0727360000001,-77.0826870000006,99927.132,14.67,12/07/2020 01:00:00
299.422,0.009,129.104,0,91.292,41.975,0.544,78.519,0,92.985,-12.0727360000001,-77.0826870000006,99923.216,14.661,12/07/2020 02:00:00
268.223,0,132.249,0,78.376,39.635,0.112,76.892,0,93.921,-12.0727360000001,-77.0826870000006,99926.846,14.498,12/07/2020 03:00:00
246.524,0,134.275,0,78.823,46.353,0.734,76.799,0,93.914,-12.0727360000001,-77.0826870000006,99908.355,14.52,12/07/2020 04:00:00
401.9,5.689,150.504,0,161.281,111.274,4.715,86.254,0,92.608,-12.0727360000001,-77.0826870000006,99905.131,14.61,12/07/2020 05:00:00
460.929,7.31,151.07,0,137.944,95.611,5.588,99.048,0,93.15,-12.0727360000001,-77.0826870000006,99917.281,14.499,12/07/2020 06:00:00
979.06,37.58,155.399,0,147.93,98.797,20.101,96.503,0,92.004,-12.0727360000001,-77.0826870000006,99951.456,14.801,12/07/2020 07:00:00
992.787,46.464,135.28,0,147.121,100.181,21.457,102.051,0.263,88.113,-12.0727360000001,-77.0826870000006,100012.12,15.553,12/07/2020 08:00:00
1036.533,69.627,90.232,0.428,128.725,84.756,29.866,102.538,0.887,80.928,-12.0727360000001,-77.0826870000006,100056.135,17.18,12/07/2020 09:00:00
1034.283,67.869,49.551,37.12,110.533,71.331,25.898,100.897,1.177,75.102,-12.0727360000001,-77.0826870000005,100082.906,18.552,12/07/2020 10:00:00
746.076,55.017,9.596,109.576,55.663,32.305,18.703,101.445,2.428,72.731,-12.0727360000001,-77.0826870000006,100089.053,19.552,12/07/2020 11:00:00
698.341,42.82,1.51,147.905,39.016,21.888,9.615,103.661,5.009,73.625,-12.0727360000001,-77.0826870000006,100071.052,19.329,12/07/2020 12:00:00
811.187,53.67,0.362,174.352,31.718,18.144,9.36,104.991,6.685,72.021,-12.0727360000001,-77.0826870000006,100002.699,19.686,12/07/2020 13:00:00
747.559,46.647,0.55,190.928,27.19,15.623,5.871,105.543,6.848,69.626,-12.0727360000001,-77.0826870000006,99912.759,20.317,12/07/2020 14:00:00
753.457,49.134,0,204.241,28.086,15.149,1.253,103.528,6.608,68.656,-12.0727360000001,-77.0826870000005,99859.86,20.534,12/07/2020 15:00:00
980.656,61.04,2.218,186.641,33.113,17.095,2.348,101.93,5.724,71.748,-12.0727360000001,-77.0826870000006,99828.697,19.681,12/07/2020 16:00:00
772.029,37.806,20.094,135.689,35.274,17.558,0.182,100.939,3.926,76.184,-12.0727360000001,-77.0826870000006,99839.938,18.527,12/07/2020 17:00:00
599.442,28.27,99.439,33.937,33.754,18.078,0.008,104.107,0.745,87.137,-12.0727360000001,-77.0826870000006,99883.915,16.111,12/07/2020 18:00:00
642.065,22.878,165.127,0,39.64,21.55,0.643,102.313,0,90.253,-12.0727360000001,-77.0826870000006,99937.126,15.502,12/07/2020 19:00:00
582.506,17.148,174.2,0,47.762,25.851,0.701,104.382,0,93.285,-12.0727360000001,-77.0826870000006,99992.933,14.909,12/07/2020 20:00:00
455.643,6.183,166.044,0,39.393,20.376,0.632,96.171,0,95.978,-12.0727360000001,-77.0826870000006,100047.693,14.481,12/07/2020 21:00:00
458.84,13.836,149.662,0,41.722,19.515,3.727,102.687,0,95.085,-12.0727360000001,-77.0826870000006,100086.716,14.743,12/07/2020 22:00:00
378.252,11.621,138.355,0,38.925,17.158,3.692,88.583,0,94.162,-12.0727360000001,-77.0826870000006,100100.433,14.867,12/07/2020 23:00:00
271.555,3.88,130.631,0,38.753,16.186,2.397,81.118,0,94.67,-12.0727360000001,-77.0826870000006,100104.135,14.843,13/07/2020 00:00:00
346.764,10.575,126.035,0,42.683,18.145,4.307,70.75,0,94.484,-12.0727360000001,-77.0826870000006,100081.924,14.896,13/07/2020 01:00:00
318.347,10.005,126.154,0,46.065,23.576,4.609,71.927,0,94.304,-12.0727360000001,-77.0826870000006,100029.985,14.907,13/07/2020 02:00:00
273.456,7.075,123.985,0,55.68,25.932,3.88,72.951,0,94.439,-12.0727360000001,-77.0826870000006,99984.885,14.959,13/07/2020 03:00:00
248.716,2.016,132.419,0,64.256,27.376,2.556,77.988,0,96.106,-12.0727360000001,-77.0826870000006,99947.961,14.741,13/07/2020 04:00:00
376.205,9.312,141.902,0,68.065,32.558,6.284,83.095,0,95.89,-12.0727360000001,-77.0826870000006,99942.376,14.779,13/07/2020 05:00:00
787.511,34.88,151.095,0,82.425,35.449,16.975,96.354,0,94.152,-12.0727360000001,-77.0826870000006,99966.595,15.127,13/07/2020 06:00:00
1180.985,56.959,154.326,0,89.939,40.681,29.253,100.202,0,94.206,-12.0727360000001,-77.0826870000006,100023.085,15.191,13/07/2020 07:00:00
1079.404,52.558,143.059,0,110.859,64.24,26.702,104.705,0.09,93.284,-12.0727360000001,-77.0826870000006,100072.313,15.353,13/07/2020 08:00:00
1580.815,105.675,90.94,0.391,97.472,52.511,49.419,105.802,0.949,83.202,-12.0727360000001,-77.0826870000006,100119.442,17.561,13/07/2020 09:00:00
1509.667,105.089,43.5,32.931,80.684,45.49,42.729,105.224,1.498,77.617,-12.0727360000001,-77.0826870000005,100118.899,18.852,13/07/2020 10:00:00
1884.84,117.2,37.177,68.946,77.165,46.018,41.926,106.613,2.272,76.974,-12.0727360000001,-77.0826870000006,100126.644,19.014,13/07/2020 11:00:00
1543.873,78.24,69.979,41.369,73.779,44.679,22.593,105.169,1.489,83.275,-12.0727360000001,-77.0826870000005,100094.799,17.742,13/07/2020 12:00:00
1030.321,52.962,94.482,11.777,61.365,36.174,11.329,103.62,0.99,89.778,-12.0727360000001,-77.0826870000005,100043.782,16.598,13/07/2020 13:00:00
658.867,37.971,81.91,19.08,57.992,30.801,3.429,107.596,1.117,89.61,-12.0727360000001,-77.0826870000005,99967.913,16.645,13/07/2020 14:00:00
749.051,44.793,80.757,5.701,37.821,20.041,5.669,105.891,1.083,88.664,-12.0727360000001,-77.0826870000005,99908.296,16.751,13/07/2020 15:00:00
746.161,45.309,76.842,6.836,31.855,17.465,6.301,104.431,1.019,86.902,-12.0727360000001,-77.0826870000005,99860.319,16.893,13/07/2020 16:00:00
1059.329,60.301,99.573,0.576,34.383,18.391,14.729,107.372,0.442,88.511,-12.0727360000001,-77.0826870000005,99861.717,16.508,13/07/2020 17:00:00
840.931,36.89,138.587,0,38.451,19.703,8.97,105.188,0.034,93.255,-12.0727360000001,-77.0826870000005,99891.563,15.586,13/07/2020 18:00:00
1233.111,50.931,163.929,0,42.672,24.845,21.747,104.765,0,93.29,-12.0727360000001,-77.0826870000005,99936.121,15.498,13/07/2020 19:00:00
743.318,23.997,162.394,0,46.779,25.097,5.647,104.949,0,95.237,-12.0727360000001,-77.0826870000006,99957.691,15.17,13/07/2020 20:00:00
732.598,22.076,169.724,0,60.74,27.345,5.445,102.146,0,95.31,-12.0727360000001,-77.0826870000006,99981.419,15.233,13/07/2020 21:00:00
618.216,15.068,160.644,0,76.45,33.277,4.501,102.33,0,96.286,-12.0727360000001,-77.0826870000006,100000.008,15.127,13/07/2020 22:00:00
636.049,16.608,165.106,0,140.107,69.735,5.079,87.134,0,96.736,-12.0727360000001,-77.0826870000006,100005.536,15.049,13/07/2020 23:00:00
542.094,12.741,153.973,0,161.521,89.494,4.96,80.469,0,97.496,-12.0727360000001,-77.0826870000006,100007.434,14.944,14/07/2020 00:00:00
607.358,15.448,151.547,0,159.026,92.343,6.084,80.851,0,97.425,-12.0727360000001,-77.0826870000006,99959.765,14.986,14/07/2020 01:00:00
665.29,17.216,153.36,0,147.039,90.847,7.051,78.16,0,97.605,-12.0727360000001,-77.0826870000005,99889.492,14.945,14/07/2020 02:00:00
568.226,12.881,146.14,0,186.758,111.6,6.059,79.761,0,98.226,-12.0727360000001,-77.0826870000006,99841.695,14.879,14/07/2020 03:00:00
539.131,12.972,141.126,0,191.698,116.804,5.257,80.279,0,98.728,-12.0727360000001,-77.0826870000005,99821.523,14.804,14/07/2020 04:00:00
447.537,8.819,138.629,0,182.757,110.137,4.57,84.505,0,98.811,-12.0727360000001,-77.0826870000006,99807.892,14.834,14/07/2020 05:00:00
447.743,7.239,144.276,0,153.639,97.995,4.761,97.356,0,99.735,-12.0727360000001,-77.0826870000006,99804.384,14.677,14/07/2020 06:00:00
524.14,10.058,148.926,0,143.827,94.612,6.886,101.371,0,99.9,-12.0727360000001,-77.0826870000006,99837.347,14.474,14/07/2020 07:00:00
661.99,21.628,142.407,0,125.519,90.13,11.569,104.08,0.125,99.684,-12.0727360000001,-77.0826870000005,99878.467,14.602,14/07/2020 08:00:00
810.712,36.87,125.911,0,112.932,79.677,16.037,103.134,0.468,98.104,-12.0727360000001,-77.0826870000006,99938.199,15.067,14/07/2020 09:00:00
721.908,42.228,106.854,0,58.747,40.336,16.275,104.029,0.725,96.35,-12.0727360000001,-77.0826870000006,99971.335,15.444,14/07/2020 10:00:00
743.23,51.192,85.323,0,54.983,35.214,16.891,105.781,1.119,92.982,-12.0727360000001,-77.0826870000005,99958.844,16.157,14/07/2020 11:00:00
737.165,49.165,62.639,0.438,38.437,22.149,15.3,104.287,1.547,88.872,-12.0727360000001,-77.0826870000005,99918.156,16.83,14/07/2020 12:00:00
848.241,58.588,17.525,53.561,43.854,25.455,19.508,108.258,3.754,82.239,-12.0727360000001,-77.0826870000005,99817.654,18.303,14/07/2020 13:00:00
743.171,51.501,2.042,108.703,42.208,24.283,11.106,109.665,5.685,78.544,-12.0727360000001,-77.0826870000006,99708.181,19.118,14/07/2020 14:00:00
823.985,38.068,38.421,61.37,28.545,16.439,2.504,104.662,1.824,85.004,-12.0727360000001,-77.0826870000006,99662.8,17.688,14/07/2020 15:00:00
770.754,42.187,68.136,10.803,35.997,18.995,5.571,107.277,1.512,85.935,-12.0727360000001,-77.0826870000006,99637.964,17.481,14/07/2020 16:00:00
789.144,47.193,95.349,0.248,41.795,20.346,7.443,105.032,0.561,90.029,-12.0727360000001,-77.0826870000006,99647.057,16.706,14/07/2020 17:00:00
724.531,37.304,129.421,0,43.12,23.927,7.495,105.783,0.04,94.099,-12.0727360000001,-77.0826870000005,99716.404,15.83,14/07/2020 18:00:00
697.865,33.233,145.254,0,54.67,28.79,9.429,104.572,0,96.165,-12.0727360000001,-77.0826870000006,99772.576,15.535,14/07/2020 19:00:00
648.949,31.3,146.632,0,74.947,40.059,8.998,102.952,0,96.837,-12.0727360000001,-77.0826870000006,99862.148,15.513,14/07/2020 20:00:00
460.663,17.901,142.155,0,63.951,35.17,5.247,103.555,0,99.177,-12.0727360000001,-77.0826870000006,99925.445,15.186,14/07/2020 21:00:00
408.077,14.626,141.48,0,60.937,36.308,5.618,101.687,0,99.837,-12.0727360000001,-77.0826870000006,99950.253,15.091,14/07/2020 22:00:00
248.866,4.704,134.071,0,52.439,34.088,3.029,84.814,0,99.9,-12.0727360000001,-77.0826870000006,99946.808,14.93,14/07/2020 23:00:00
197.402,2.169,130.281,0,47.137,28.349,2.448,79.951,0,99.9,-12.0727360000001,-77.0826870000006,99904.886,14.813,15/07/2020 00:00:00
181.29,1.113,130.147,0,61.686,42.542,3.033,80.933,0,99.9,-12.0727360000001,-77.0826870000006,99867.932,14.78,15/07/2020 01:00:00
149.422,0.245,125.331,0,55.996,37.992,2.656,78.233,0,99.9,-12.0727360000001,-77.0826870000006,99823.925,14.6,15/07/2020 02:00:00
119.371,0,127.21,0,43.954,30.867,2.539,84.667,0,99.9,-12.0727360000001,-77.0826870000006,99769.073,14.489,15/07/2020 03:00:00
109.402,0,130.078,0,39.413,27.032,2.136,81.838,0,99.9,-12.0727360000001,-77.0826870000006,99739.784,14.334,15/07/2020 04:00:00
119.026,0,130.488,0,46.995,32.983,2.682,90.023,0,99.9,-12.0727360000001,-77.0826870000006,99758.169,14.315,15/07/2020 05:00:00
173.677,0.201,137.208,0,52.207,39.098,3.642,94.538,0,99.9,-12.0727360000001,-77.0826870000006,99791.743,14.313,15/07/2020 06:00:00
314.389,5.993,141.018,0,60.993,44.709,7.322,99.606,0,99.9,-12.0727360000001,-77.0826870000006,99827.335,14.37,15/07/2020 07:00:00
392.588,10.267,137.96,0,63.638,46.737,9.508,103.994,0.067,99.9,-12.0727360000001,-77.0826870000006,99876.119,14.516,15/07/2020 08:00:00
490.498,27.044,116.796,0,61.493,42.92,15.421,105.384,0.358,98.268,-12.0727360000001,-77.0826870000006,99888.909,15.019,15/07/2020 09:00:00
696.817,57.723,88.168,0,58.34,38.481,23.353,105.935,0.603,93.794,-12.0727360000001,-77.0826870000006,99887.504,15.758,15/07/2020 10:00:00
547.978,45.043,86.469,0,20.378,8.121,18.95,105.462,0.716,94.218,-12.0727360000001,-77.0826870000006,99902.768,15.589,15/07/2020 11:00:00
445.093,42.796,73.841,0,18.978,7.641,16.057,106.553,1.039,91.493,-12.0727360000001,-77.0826870000006,99841.527,15.971,15/07/2020 12:00:00
740.221,58.331,69.154,0,19.11,8.144,22.717,106.249,1.074,88.777,-12.0727360000001,-77.0826870000006,99753.601,16.513,15/07/2020 13:00:00
803.97,62.049,67.245,0,16.706,8.385,22.496,106.087,0.943,88.584,-12.0727360000001,-77.0826870000006,99707.282,16.521,15/07/2020 14:00:00
730.646,52.969,75.628,0,13.918,5.428,20.28,106.048,0.818,89.704,-12.0727360000001,-77.0826870000005,99644.772,16.285,15/07/2020 15:00:00
625.79,48.267,87.47,0,18.247,4.837,15.554,107.679,0.513,91.931,-12.0727360000001,-77.0826870000006,99635.608,16.035,15/07/2020 16:00:00
760.743,46.443,116.127,0,33.189,15.028,17.222,105.072,0.193,96.024,-12.0727360000001,-77.0826870000006,99635.301,15.509,15/07/2020 17:00:00
777.478,34.843,139.624,0,41.598,21.698,17.835,105.776,0.007,98.993,-12.0727360000001,-77.0826870000006,99636.477,15.032,15/07/2020 18:00:00
651.556,23.377,148.263,0,44.496,22.889,12.604,104.102,0,99.859,-12.0727360000001,-77.0826870000006,99656.622,14.798,15/07/2020 19:00:00
664.883,24.916,145.292,0,50.879,28.835,14.128,103.52,0,99.861,-12.0727360000001,-77.0826870000006,99668.665,14.796,15/07/2020 20:00:00
467.221,14.692,142.124,0,53.89,36.753,9.065,103.715,0,99.747,-12.0727360000001,-77.0826870000006,99728.523,14.743,15/07/2020 21:00:00
388.05,10.179,141.138,0,36.329,24.975,7.98,97.929,0,99.511,-12.0727360000001,-77.0826870000006,99769.08,14.715,15/07/2020 22:00:00
217.106,1.108,132.481,0,19.668,12.105,4.474,91.254,0,99.881,-12.0727360000001,-77.0826870000006,99786.001,14.589,15/07/2020 23:00:00
156.144,0.041,130.428,0,25.125,15.544,3.181,81.355,0,99.9,-12.0727360000001,-77.0826870000006,99778.129,14.375,16/07/2020 00:00:00
120.617,0,130.846,0,36.254,21.231,2.5,79.213,0,99.9,-12.0727360000001,-77.0826870000006,99759.768,14.296,16/07/2020 01:00:00
106.911,0,134.43,0,19.977,8.402,1.622,79.18,0,99.9,-12.0727360000001,-77.0826870000006,99710.123,14.172,16/07/2020 02:00:00
109.931,0,136.471,0,20.045,9.326,2.086,77.579,0,99.9,-12.0727360000001,-77.0826870000006,99687.141,14.028,16/07/2020 03:00:00
122.715,0,142.845,0,41.105,27.597,2.901,74.961,0,99.9,-12.0727360000001,-77.0826870000006,99695.551,13.973,16/07/2020 04:00:00
126.081,0,140.323,0,26.349,15.595,3.027,81.758,0,99.9,-12.0727360000001,-77.0826870000006,99694.994,14.024,16/07/2020 05:00:00
180.336,0.35,146.651,0,19.839,6.683,3.867,99.641,0,99.9,-12.0727360000001,-77.0826870000006,99689.025,13.938,16/07/2020 06:00:00
371.859,3.592,158.32,0,30.244,8.804,8.618,103.202,0,99.9,-12.0727360000001,-77.0826870000006,99743.764,13.979,16/07/2020 07:00:00
277.334,3.065,150.386,0,27.199,10.996,6.55,101.369,0.049,99.89,-12.0727360000001,-77.0826870000005,99799.078,14.095,16/07/2020 08:00:00
460.209,17.509,131.942,0,31.673,15.271,13.139,103.913,0.302,97.267,-12.0727360000001,-77.0826870000006,99862.271,14.62,16/07/2020 09:00:00
543.021,31.723,115.32,0,30.9,13.354,16.631,102.767,0.513,95.225,-12.0727360000001,-77.0826870000006,99876.418,15.116,16/07/2020 10:00:00
415.17,30.459,101.105,0,23.056,8.309,13.766,105.022,0.583,94.79,-12.0727360000001,-77.0826870000006,99868.605,15.272,16/07/2020 11:00:00
569.542,38.265,96.126,0,29.649,8.291,18.673,104.966,0.774,91.384,-12.0727360000001,-77.0826870000006,99805.452,15.506,16/07/2020 12:00:00
458.464,43.403,70.635,0,26.649,8.104,17.298,106.363,0.927,86.506,-12.0727360000001,-77.0826870000005,99757.618,15.944,16/07/2020 13:00:00
424.067,40.464,64.464,0,26.403,8.698,13.495,104.443,0.985,84.976,-12.0727360000001,-77.0826870000006,99679.31,16.215,16/07/2020 14:00:00
581.247,47.602,69.742,0,26.235,8.313,16.441,102.814,0.747,85.103,-12.0727360000001,-77.0826870000006,99625.436,16.276,16/07/2020 15:00:00
583.308,31.399,111.022,0,37.823,9.663,14.094,102.176,0.252,93.209,-12.0727360000001,-77.0826870000006,99649.3,15.132,16/07/2020 16:00:00
650.775,29.117,133.519,0,26.252,8.759,13.589,104.899,0.134,94.534,-12.0727360000001,-77.0826870000006,99708.373,14.939,16/07/2020 17:00:00
658.873,25.916,146.421,0,26.463,8.159,15.373,104.932,0.009,95.972,-12.0727360000001,-77.0826870000006,99770.94,14.847,16/07/2020 18:00:00
780.325,30.548,153.276,0,28.582,8.905,17.3,105.745,0,97.642,-12.0727360000001,-77.0826870000006,99828.956,14.745,16/07/2020 19:00:00
776.454,29.336,147.087,0,27.852,8.679,17.787,104.234,0,97.075,-12.0727360000001,-77.0826870000006,99856.478,14.76,16/07/2020 20:00:00
363.944,5.063,144.797,0,28.772,8.221,6.688,103.189,0,96.969,-12.0727360000001,-77.0826870000006,99895.026,14.525,16/07/2020 21:00:00
243.411,0.391,140.304,0,30.627,8.95,3.367,98.933,0,96.686,-12.0727360000001,-77.0826870000006,99915.964,14.394,16/07/2020 22:00:00
210.912,0.374,133.231,0,29.294,9.981,2.232,88.613,0,95.32,-12.0727360000001,-77.0826870000006,99878.831,14.367,16/07/2020 23:00:00
156.804,0,128.451,0,28.651,10.814,1.021,80.856,0,95.219,-12.0727360000001,-77.0826870000006,99861.298,14.33,17/07/2020 00:00:00
200.361,0.352,132.09,0,30.137,13.233,1.671,83.047,0,96.648,-12.0727360000001,-77.0826870000006,99854.711,14.143,17/07/2020 01:00:00
207.462,0.034,134.609,0,33.565,13.873,1.849,75.985,0,96.978,-12.0727360000001,-77.0826870000006,99841.709,14.106,17/07/2020 02:00:00
243.687,0.04,141.347,0,35.105,14.482,2.57,81.141,0,95.66,-12.0727360000001,-77.0826870000006,99797.074,14.235,17/07/2020 03:00:00
215.629,0.172,141.061,0,30.131,10.429,2.586,75.47,0,93.695,-12.0727360000001,-77.0826870000006,99797.028,14.37,17/07/2020 04:00:00
378.216,7.484,143.022,0,25.681,9.62,8.477,96.052,0,92.394,-12.0727360000001,-77.0826870000006,99807.302,14.515,17/07/2020 05:00:00
396.762,8.785,146.312,0,30.198,10.272,9.957,97.014,0,92.178,-12.0727360000001,-77.0826870000006,99845.763,14.529,17/07/2020 06:00:00
673.742,19.947,153.107,0,32.771,11.144,15.353,100.618,0,92.711,-12.0727360000001,-77.0826870000006,99922.806,14.431,17/07/2020 07:00:00
507.504,12.211,149.038,0,27.852,10.718,11.441,102.322,0.074,93.244,-12.0727360000001,-77.0826870000006,99967.437,14.389,17/07/2020 08:00:00
618.47,25.881,136.934,0,28.129,11.442,15.571,104.62,0.302,91.423,-12.0727360000001,-77.0826870000006,100006.605,14.824,17/07/2020 09:00:00
503.115,31.727,107.921,0,23.195,10.169,14.364,104.617,0.658,88.025,-12.0727360000001,-77.0826870000006,100024.741,15.393,17/07/2020 10:00:00
632.164,50.718,81.305,0,24.439,10.652,19.059,102.335,0.965,84.022,-12.0727360000001,-77.0826870000006,99986.73,16.161,17/07/2020 11:00:00
1001.258,73.573,47.976,8.142,25,11.046,26.656,104.901,1.876,74.879,-12.0727360000001,-77.0826870000006,99933.206,17.84,17/07/2020 12:00:00
920.828,67.705,7.093,85.918,20.835,9.863,29.065,104.027,5.065,68.442,-12.0727360000001,-77.0826870000005,99864.58,19.32,17/07/2020 13:00:00
1208.205,86.304,0.023,146.806,16.244,7.311,31.391,107.048,7.089,63.213,-12.0727360000001,-77.0826870000005,99786.766,20.526,17/07/2020 14:00:00
883.154,50.977,0.196,172.726,15.389,7.045,7.358,104.317,6.763,63.478,-12.0727360000001,-77.0826870000005,99693.911,20.343,17/07/2020 15:00:00
1468.014,86.907,0.947,176.706,14.746,6.978,15.077,108.085,6.428,62.207,-12.0727360000001,-77.0826870000006,99684.03,20.679,17/07/2020 16:00:00
1222.734,62.543,20.607,121.604,13.018,5.311,7.819,106.721,4.837,70.564,-12.0727360000001,-77.0826870000006,99756.491,18.582,17/07/2020 17:00:00
1155.009,55.325,121.164,13.929,13.605,5.557,9.64,105.083,0.314,81.725,-12.0727360000001,-77.0826870000006,99844.883,16.217,17/07/2020 18:00:00
888.102,39.657,161.001,0,14.808,5.413,7.639,103.819,0,84.604,-12.0727360000001,-77.0826870000006,99909.685,15.703,17/07/2020 19:00:00
734.837,33.028,162.124,0,19.244,6.82,6.5,105.447,0,85.594,-12.0727360000001,-77.0826870000006,99937.363,15.584,17/07/2020 20:00:00
551.741,19.527,166.316,0,30.573,12.379,1.339,100.246,0,85.871,-12.0727360000001,-77.0826870000006,99933.637,15.575,17/07/2020 21:00:00
494.291,4.552,185.916,0,35.701,16.351,0.013,102.377,0,87.678,-12.0727360000001,-77.0826870000006,99930.951,15.144,17/07/2020 22:00:00
454.704,0.894,184.707,0,45.134,23.572,0.018,85.792,0,90.526,-12.0727360000001,-77.0826870000006,99922.23,14.92,17/07/2020 23:00:00
379.288,0.668,171.367,0,54.958,30.454,0.964,90.697,0,91.735,-12.0727360000001,-77.0826870000006,99912.659,14.799,18/07/2020 00:00:00
259.6,3.446,138.194,0,55.85,34.468,1.523,80.818,0,90.144,-12.0727360000001,-77.0826870000006,99896.084,15.325,18/07/2020 01:00:00
249.096,5.584,131.697,0,61.505,38.549,1.785,76.22,0,89.768,-12.0727360000001,-77.0826870000006,99834.587,15.392,18/07/2020 02:00:00
226.873,3.72,127.495,0,64.601,38.508,1.451,98.897,0,89.949,-12.0727360000001,-77.0826870000006,99789.324,15.326,18/07/2020 03:00:00
199.669,0.68,130.516,0,68.15,42.882,0.558,88.291,0,89.046,-12.0727360000001,-77.0826870000006,99791.559,15.217,18/07/2020 04:00:00
149.346,0.003,127.901,0,34.3,17.163,0.047,87.271,0,88.455,-12.0727360000001,-77.0826870000006,99789.777,15.097,18/07/2020 05:00:00
155.236,0.281,135.743,0,34.641,18.502,0.422,102.206,0,87.946,-12.0727360000001,-77.0826870000006,99793.349,15.133,18/07/2020 06:00:00
