CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
90.116,1.56,16.509,83.819,0,0,12.724,66.093,1.614,62.198,-12.0402780000002,-77.0436090000003,99773.012,27.579,21/03/2020 17:00:00
97.948,0,57.181,37.768,0,0,0,65.329,0.356,68.847,-12.0402780000002,-77.0436090000003,99821.845,26.052,21/03/2020 18:00:00
47.605,0,69.02,4.644,0,0,0,64.254,0.031,71.493,-12.0402780000002,-77.0436090000003,99888.054,25.371,21/03/2020 19:00:00
7.113,0,50.158,0.153,0,0,0,63.05,0,68.885,-12.0402780000002,-77.0436090000003,99949.431,25.348,21/03/2020 20:00:00
0,0,33.795,2.455,0,0,0,63.46,0,64.495,-12.0402780000002,-77.0436090000003,99989.96,25.606,21/03/2020 21:00:00
0,0.004,53.402,0.542,0,0,0,63.797,0,73.737,-12.0402780000002,-77.0436090000003,100042.025,24.596,21/03/2020 22:00:00
0,0,40.615,0.011,0,0,0,62.183,0,71.239,-12.0402780000002,-77.0436090000003,100039.109,24.697,21/03/2020 23:00:00
0,0,26.503,1.117,0,0,0,62.301,0,66.213,-12.0402780000002,-77.0436090000003,99990.685,25.035,22/03/2020 00:00:00
0,0,34.486,0.688,0,0,0,62.074,0,68.557,-12.0402780000002,-77.0436090000003,99930.245,24.83,22/03/2020 01:00:00
0,0,28.843,1.061,0,0,0,62.193,0,66.364,-12.0402780000002,-77.0436090000003,99868.884,24.851,22/03/2020 02:00:00
0,0,23.464,4.902,0,0,0,62.966,0,62.803,-12.0402780000002,-77.0436090000003,99805.35,24.972,22/03/2020 03:00:00
0,0,34.843,2.959,0,0,0,62.417,0,66.077,-12.0402780000002,-77.0436090000003,99791.254,24.53,22/03/2020 04:00:00
0,0,28.443,1.962,0,0,0,62.708,0,63.81,-12.0402780000002,-77.0436090000003,99799.591,24.747,22/03/2020 05:00:00
0,0,26.586,4.631,0,0,0,63.001,0,61.921,-12.0402780000002,-77.0436090000003,99819.249,24.973,22/03/2020 06:00:00
0,0,28.067,6.54,0,0,0,63.836,0.027,61.398,-12.0402780000002,-77.0436090000003,99855.363,24.982,22/03/2020 07:00:00
25.964,0.086,22.794,12.809,0,0,2.859,64.021,0.173,59.873,-12.0402780000002,-77.0436090000003,99886.504,25.587,22/03/2020 08:00:00
0.393,0.034,5.898,33.308,0,0,13.24,66.829,0.578,55.019,-12.0402780000002,-77.0436090000003,99935.476,27.372,22/03/2020 09:00:00
0,1.555,0,94.826,0,0,53.105,66.184,0.611,50.231,-12.0402780000002,-77.0436090000003,99945.446,29.376,22/03/2020 10:00:00
10.86,8.718,0.01,115.97,0,0,40.26,67.105,0.714,51.236,-12.0402780000002,-77.0436090000003,99923.498,29.779,22/03/2020 11:00:00
3.615,5.517,0,112.4,0,0,62.978,70.718,1.803,51.361,-12.0402780000002,-77.0436090000003,99882.276,29.764,22/03/2020 12:00:00
6.46,10.122,0,125.366,0,0,88.021,71.681,4.421,49.374,-12.0402780000002,-77.0436090000003,99819.673,29.845,22/03/2020 13:00:00
46.786,6.399,15.82,98.447,0,0,70.696,72.109,5.204,62.132,-12.0402780000002,-77.0436090000003,99781.095,27.45,22/03/2020 14:00:00
46.438,10.934,7.765,73.449,0,0,101.393,68.858,4.871,64.238,-12.0402780000002,-77.0436090000003,99752.089,27.193,22/03/2020 15:00:00
44.796,12.869,0.713,89.597,0,0,78.126,67.265,4.092,59.821,-12.0402780000002,-77.0436090000003,99733.028,27.539,22/03/2020 16:00:00
25.589,6.894,3.55,86.579,0,0,34.514,66.397,2.886,59.636,-12.0402780000002,-77.0436090000003,99754.953,27.068,22/03/2020 17:00:00
62.158,0,50.042,38.893,0,0,0,65.191,0.172,62.23,-12.0402780000002,-77.0436090000003,99789.331,25.824,22/03/2020 18:00:00
1.354,0,57.788,7.297,0,0,0,62.487,0,64.445,-12.0402780000002,-77.0436090000003,99825.405,25.395,22/03/2020 19:00:00
0,0,51.1,0.587,0,0,0,66.077,0,64.539,-12.0402780000002,-77.0436090000003,99855.871,25.059,22/03/2020 20:00:00
0,0,31.055,2.745,0,0,0,65.524,0,59.561,-12.0402780000002,-77.0436090000003,99888.961,25.58,22/03/2020 21:00:00
0,0,19.649,10.186,0,0,0,64.836,0,55.567,-12.0402780000002,-77.0436090000003,99940.271,25.885,22/03/2020 22:00:00
0,0,14.065,15.853,0,0,0,64.723,0,52.632,-12.0402780000002,-77.0436090000003,99972.791,26.093,22/03/2020 23:00:00
0,0,30.451,10.602,0,0,0,63.355,0,56.058,-12.0402780000002,-77.0436090000003,99944.851,25.923,23/03/2020 00:00:00
0,0,54.252,1.725,0,0,0,62.17,0,67.413,-12.0402780000002,-77.0436090000003,99887.429,24.871,23/03/2020 01:00:00
0,0,75.769,0,0,0,0,61.713,0,81.775,-12.0402780000002,-77.0436090000003,99846.234,23.165,23/03/2020 02:00:00
0.014,0,57.842,0,0,0,0,60.83,0,79.659,-12.0402780000002,-77.0436090000003,99830.48,23.363,23/03/2020 03:00:00
0,0,46.261,0,0,0,0,61.378,0,78.14,-12.0402780000002,-77.0436090000003,99835.343,23.514,23/03/2020 04:00:00
0.09,0,49.026,0,0,0,0.038,60.919,0,80.81,-12.0402780000002,-77.0436090000003,99844.108,23.3,23/03/2020 05:00:00
0.072,0,42.979,0,0,0,0,63.409,0,76.901,-12.0402780000002,-77.0436090000003,99863.621,23.875,23/03/2020 06:00:00
175.068,1.526,42.658,0,0,0,1.672,65.074,0.053,72.126,-12.0402780000002,-77.0436090000003,99905.563,24.765,23/03/2020 07:00:00
190.822,4.754,25.175,2.398,0,0,15.261,64.733,0.255,70.392,-12.0402780000002,-77.0436090000003,99961.409,25.956,23/03/2020 08:00:00
28.044,5.41,4.156,34.591,0,0,89.608,65.131,0.16,54.105,-12.0402780000002,-77.0436090000003,99973.655,29.278,23/03/2020 09:00:00
11.347,7.322,0,99.189,0,0,33.713,66.671,0.19,51.461,-12.0402780000002,-77.0436090000003,99957.161,30.122,23/03/2020 10:00:00
16.384,2.12,3.093,80.871,0,0,36.173,70.779,0.258,55.329,-12.0402780000002,-77.0436090000003,99925.197,28.742,23/03/2020 11:00:00
73.44,2.284,25.448,54.288,0,0,46.169,72.349,4.313,69.368,-12.0402780000002,-77.0436090000003,99834.992,26.211,23/03/2020 13:00:00
43.658,2.601,17.599,41.81,0,0,66.566,71.89,5.211,70.197,-12.0402780000002,-77.0436090000003,99780.127,25.717,23/03/2020 14:00:00
18.481,5.203,0.385,66.104,0,0,70.933,72.42,5.117,60.174,-12.0402780000002,-77.0436090000003,99708.374,27.386,23/03/2020 15:00:00
58.538,8.402,8.662,73.251,0,0,28.687,70.869,2.438,61.065,-12.0402780000002,-77.0436090000003,99668.954,27.382,23/03/2020 16:00:00
76.595,3.286,27.878,43.245,0,0,40.739,74.679,3.815,69.587,-12.0402780000002,-77.0436090000003,99705.946,26.105,23/03/2020 17:00:00
88.63,0,68.821,7.094,0,0,0.532,76.705,1.957,79.022,-12.0402780000002,-77.0436090000003,99777.044,24.674,23/03/2020 18:00:00
23.059,0,84.037,0,0,0,0,75.165,0.042,84.089,-12.0402780000002,-77.0436090000003,99842.822,23.623,23/03/2020 19:00:00
0.698,0,79.599,0,0,0,0,75.729,0,89.811,-12.0402780000002,-77.0436090000003,99895.134,22.913,23/03/2020 20:00:00
0,0,67.618,0,0,0,0,72.902,0,91.952,-12.0402780000002,-77.0436090000003,99945.124,22.621,23/03/2020 21:00:00
0,0,55.577,0,0,0,0,70.386,0,91.414,-12.0402780000002,-77.0436090000003,100012.492,22.671,23/03/2020 22:00:00
0,0,52.141,0,0,0,0,69.315,0,92.037,-12.0402780000002,-77.0436090000003,100056.939,22.465,23/03/2020 23:00:00
0,0,48.521,0,0,0,0,63.162,0,91.639,-12.0402780000002,-77.0436090000003,100033.142,22.435,24/03/2020 00:00:00
0,0,47.536,0,0,0,0,62.15,0,92.201,-12.0402780000002,-77.0436090000003,99977.173,22.268,24/03/2020 01:00:00
1.023,0,48.854,0,0,0,0,62.706,0,94.298,-12.0402780000002,-77.0436090000003,99942.707,21.96,24/03/2020 02:00:00
0,0,50.193,0,0,0,0,61.258,0,95.768,-12.0402780000002,-77.0436090000003,99910.006,21.616,24/03/2020 03:00:00
0,0,43.999,0,0,0,0,61.362,0,95.769,-12.0402780000002,-77.0436090000003,99897.512,21.594,24/03/2020 04:00:00
0,0,42.589,0,0,0,0,62.06,0,95.572,-12.0402780000002,-77.0436090000003,99903.546,21.55,24/03/2020 05:00:00
1.24,0,43.57,0,0,0,0,62.625,0,95.079,-12.0402780000002,-77.0436090000003,99928.126,21.598,24/03/2020 06:00:00
140.482,1.197,48.197,0,0,0,7.317,65.111,0.008,90.924,-12.0402780000002,-77.0436090000003,99940,22.386,24/03/2020 07:00:00
58.758,0.292,37.854,0,0,0,6.695,65.843,0.102,86.203,-12.0402780000002,-77.0436090000003,99964.09,23.247,24/03/2020 08:00:00
5.476,0,29.034,0.465,0,0,0.318,66.328,0.389,86.355,-12.0402780000002,-77.0436090000003,100010.833,23.171,24/03/2020 09:00:00
2.065,5.521,6.12,11.416,0,0,27.316,66.456,0.23,79.798,-12.0402780000002,-77.0436090000003,99992.428,24.445,24/03/2020 10:00:00
12.353,2.072,11.582,25.224,0,0,29.113,66.946,0.341,79,-12.0402780000002,-77.0436090000003,99948.247,24.546,24/03/2020 11:00:00
16.873,3.99,6.943,62.676,0,0,30.049,68.284,1.685,72.896,-12.0402780000002,-77.0436090000003,99857.371,25.962,24/03/2020 12:00:00
29.539,1.515,2.107,96.899,0,0,24.953,70.533,4.302,71.403,-12.0402780000002,-77.0436090000003,99773.058,26.143,24/03/2020 13:00:00
32.103,4.016,3.264,59.656,0,0,50.181,69.831,5.197,71.88,-12.0402780000002,-77.0436090000003,99678.233,25.753,24/03/2020 14:00:00
57.007,3.552,15.124,42.153,0,0,26.567,68.306,4.792,79.913,-12.0402780000002,-77.0436090000003,99627.912,24.088,24/03/2020 15:00:00
81.989,1.846,30.524,35.692,0,0,12.976,67.675,3.562,84.311,-12.0402780000002,-77.0436090000003,99602.714,23.238,24/03/2020 16:00:00
68.632,5.179,26.942,25.998,0,0,7.592,64.642,3.643,85.621,-12.0402780000002,-77.0436090000003,99650.995,22.938,24/03/2020 17:00:00
66.825,0.489,35.848,16.202,0,0,0.546,64.264,2.73,82.753,-12.0402780000002,-77.0436090000003,99712.84,23.318,24/03/2020 18:00:00
29.259,0,76.008,0.944,0,0,0,65.308,0.064,87.898,-12.0402780000002,-77.0436090000003,99772.118,22.484,24/03/2020 19:00:00
0.809,0,71.979,0,0,0,0,64.52,0,89.367,-12.0402780000002,-77.0436090000003,99846.719,22.606,24/03/2020 20:00:00
0,0,61.656,0,0,0,0,70.656,0,90.461,-12.0402780000002,-77.0436090000003,99861.288,22.482,24/03/2020 21:00:00
0,0,56.1,0,0,0,0,70.269,0,91.382,-12.0402780000002,-77.0436090000003,99901.471,22.338,24/03/2020 22:00:00
0,0,49.956,0,0,0,0,68.052,0,91.151,-12.0402780000002,-77.0436090000003,99933.371,22.224,24/03/2020 23:00:00
0,0,43.266,0,0,0,0,62.31,0,90.929,-12.0402780000002,-77.0436090000003,99936.062,22.148,25/03/2020 00:00:00
0,0,43.577,0,0,0,0,62.128,0,91.457,-12.0402780000002,-77.0436090000003,99879.486,21.991,25/03/2020 01:00:00
0,0,43.165,0,0,0,0,62.178,0,91.387,-12.0402780000002,-77.0436090000003,99820.896,21.9,25/03/2020 02:00:00
0,0,42.998,0,0,0,0,61.872,0,91.32,-12.0402780000002,-77.0436090000003,99775.261,21.904,25/03/2020 03:00:00
0,0,44.393,0,0,0,0,63.339,0,92.679,-12.0402780000002,-77.0436090000003,99743.301,21.606,25/03/2020 04:00:00
0,0,43.075,0,0,0,0,62.83,0,92.624,-12.0402780000002,-77.0436090000003,99749.651,21.463,25/03/2020 05:00:00
3.643,0,45.929,0,0,0,0,63.288,0,92.39,-12.0402780000002,-77.0436090000003,99765.401,21.396,25/03/2020 06:00:00
31.243,0.162,49.155,0,0,0,2.402,65.403,0.014,91.77,-12.0402780000002,-77.0436090000003,99813.485,21.496,25/03/2020 07:00:00
47.348,0.273,41.096,0.002,0,0,1.303,66.652,0.279,89.057,-12.0402780000002,-77.0436090000003,99834.596,22.04,25/03/2020 08:00:00
14.646,0.059,23.69,1.573,0,0,0.139,64.726,0.773,85.232,-12.0402780000002,-77.0436090000003,99854.485,22.725,25/03/2020 09:00:00
0.062,0.05,9.813,13.772,0,0,0.013,66.955,1.24,81.754,-12.0402780000002,-77.0436090000003,99857.307,23.471,25/03/2020 10:00:00
23.154,0.14,12.703,21.21,0,0,3.711,68.618,1.586,80.123,-12.0402780000002,-77.0436090000003,99855.602,23.837,25/03/2020 11:00:00
16.695,0.774,4.511,33.403,0,0,16.146,67.819,2.287,75.392,-12.0402780000002,-77.0436090000003,99821.408,24.754,25/03/2020 12:00:00
67.394,4.105,8.614,46.511,0,0,12.677,68.588,2.929,75.592,-12.0402780000002,-77.0436090000003,99744.445,24.779,25/03/2020 13:00:00
34.023,0.464,28.002,36.883,0,0,1.207,69.208,2.188,80.36,-12.0402780000002,-77.0436090000003,99675.048,24.013,25/03/2020 14:00:00
20.68,2.629,32.708,26.541,0,0,7.742,66.529,3.26,82.835,-12.0402780000002,-77.0436090000003,99603.663,23.567,25/03/2020 15:00:00
20.795,9.484,6.361,36.853,0,0,45.797,65.543,4.893,78.807,-12.0402780000002,-77.0436090000003,99553.986,24.312,25/03/2020 16:00:00
47.647,1.754,51.641,33.01,0,0,0.404,65.832,1.26,89.33,-12.0402780000002,-77.0436090000003,99603.763,21.957,25/03/2020 17:00:00
16.197,0,72.452,1.425,0,0,0,64.781,0.228,90.723,-12.0402780000002,-77.0436090000003,99649.271,21.658,25/03/2020 18:00:00
1.048,0,71.504,0,0,0,0,63.663,0,89.532,-12.0402780000002,-77.0436090000003,99678.181,21.86,25/03/2020 19:00:00
9.357,0,68.291,0,0,0,0,63.03,0,90.371,-12.0402780000002,-77.0436090000003,99720.752,21.702,25/03/2020 20:00:00
0.027,0,58.494,0,0,0,0,62.521,0,90.902,-12.0402780000002,-77.0436090000003,99759.006,21.687,25/03/2020 21:00:00
0,0,50.496,0,0,0,0,64.051,0,91.253,-12.0402780000002,-77.0436090000003,99797.541,21.711,25/03/2020 22:00:00
0,0,48.023,0,0,0,0,63.289,0,90.667,-12.0402780000002,-77.0436090000003,99803.508,21.792,25/03/2020 23:00:00
0,0,46.497,0,0,0,0,64.125,0,90.517,-12.0402780000002,-77.0436090000003,99771.431,21.804,26/03/2020 00:00:00
0,0,47.714,0,0,0,0,61.895,0,91.701,-12.0402780000002,-77.0436090000003,99739.837,21.721,26/03/2020 01:00:00
0,0,49.413,0.018,0,0,0,62.26,0,94.789,-12.0402780000002,-77.0436090000003,99705.248,21.306,26/03/2020 02:00:00
0,0,48.689,0,0,0,0,61.99,0,95.438,-12.0402780000002,-77.0436090000003,99664.859,21.066,26/03/2020 03:00:00
0,0,44.68,0,0,0,0,61.381,0,95.809,-12.0402780000002,-77.0436090000003,99678.788,20.899,26/03/2020 04:00:00
0,0,43.793,0,0,0,0,61.553,0,95.728,-12.0402780000002,-77.0436090000003,99686.383,20.804,26/03/2020 05:00:00
6.865,0,46.93,0,0,0,0,64.222,0,95.963,-12.0402780000002,-77.0436090000003,99714.634,20.681,26/03/2020 06:00:00
28.972,0,51.085,0,0,0,5.373,65.124,0.001,95.894,-12.0402780000002,-77.0436090000003,99746.436,20.764,26/03/2020 07:00:00
24.061,0.017,51.896,0,0,0,0,65.66,0.106,95.173,-12.0402780000002,-77.0436090000003,99799.919,21.013,26/03/2020 08:00:00
48.26,0.326,39.299,0.064,0,0,1.606,65.296,0.656,93.311,-12.0402780000002,-77.0436090000003,99859.589,21.42,26/03/2020 09:00:00
19.317,1.735,6.648,13.336,0,0,1.296,64.678,1.01,84.024,-12.0402780000002,-77.0436090000003,99867.446,23.012,26/03/2020 10:00:00
6.955,2.959,1.213,40.002,0,0,20.771,65.575,1.509,78.127,-12.0402780000002,-77.0436090000003,99824.535,24.116,26/03/2020 11:00:00
22.315,7.619,1.173,60.948,0,0,79.536,67.381,2.331,72.233,-12.0402780000002,-77.0436090000003,99775.065,25.455,26/03/2020 12:00:00
32.879,15.26,1.096,78.551,0,0,60.733,66.223,3.254,68.041,-12.0402780000002,-77.0436090000003,99704.554,26.389,26/03/2020 13:00:00
36.845,6.106,0.454,94.573,0,0,51.588,66.864,4.121,66.234,-12.0402780000002,-77.0436090000003,99603.623,26.774,26/03/2020 14:00:00
58.327,9.579,4.882,73.081,0,0,49.749,66.725,4.371,67.556,-12.0402780000002,-77.0436090000003,99525.878,26.419,26/03/2020 15:00:00
48.64,1.447,25.076,72.102,0,0,6.024,67.254,2.997,74.052,-12.0402780000002,-77.0436090000003,99474.556,25.174,26/03/2020 16:00:00
41.594,0,51.528,42.013,0,0,0,65.463,1.938,80.652,-12.0402780000002,-77.0436090000003,99463.88,23.982,26/03/2020 17:00:00
30.395,0,74.705,20.392,0,0,0,64.598,0.543,87.93,-12.0402780000002,-77.0436090000003,99479.04,22.578,26/03/2020 18:00:00
37.099,0,80.355,1.917,0,0,0,63.4,0.036,90.191,-12.0402780000002,-77.0436090000003,99543.531,22.082,26/03/2020 19:00:00
12.045,0,71.79,0,0,0,0,62.111,0,90.366,-12.0402780000002,-77.0436090000003,99587.05,21.958,26/03/2020 20:00:00
0,0,55.953,0,0,0,0,63.45,0,88.17,-12.0402780000002,-77.0436090000003,99624.987,21.954,26/03/2020 21:00:00
0,0,51.508,0,0,0,0,62.873,0,88.548,-12.0402780000002,-77.0436090000003,99700.171,21.827,26/03/2020 22:00:00
0,0,50.355,0,0,0,0,62.727,0,88.89,-12.0402780000002,-77.0436090000003,99720.674,21.676,26/03/2020 23:00:00
0,0,50.791,0,0,0,0,62.288,0,92.709,-12.0402780000002,-77.0436090000003,99719.9,21.225,27/03/2020 00:00:00
0,0,50,0,0,0,0,62.011,0,94.094,-12.0402780000002,-77.0436090000003,99707.852,21.005,27/03/2020 01:00:00
