CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Fecha
1012.028,36.925,33.314,56.47,11.696,4.38,0,62.736,0.861,74.308,-12.0438889999999,-77.0505520000005,99682.214,25.717,20/03/2020 17:00:00
1312.587,38.339,52.439,23.205,15.473,4.93,0,60.787,0.216,76.168,-12.0438889999999,-77.0505520000005,99733.128,25.18,20/03/2020 18:00:00
1383.399,47.507,55.567,10.614,14.574,4.873,0.01,60.31,0,75.65,-12.0438889999999,-77.0505520000005,99798.104,24.985,20/03/2020 19:00:00
1333.697,51.649,41.839,12.552,23.076,8.025,0,59.311,0,73.818,-12.0438889999999,-77.0505520000005,99867.31,25.136,20/03/2020 20:00:00
1133.961,25.156,47.268,12.044,24.931,8.407,0,57.041,0,83.476,-12.0438889999999,-77.0505520000005,99935.188,23.665,20/03/2020 21:00:00
1079.248,26.643,46.119,7.706,14.729,6.018,0,56.998,0,87.97,-12.0438889999999,-77.0505520000005,100007.889,22.835,20/03/2020 22:00:00
983.415,41.718,27.044,10.835,23.559,7.541,0,55.741,0,82.106,-12.0438889999999,-77.0505520000005,100004.922,23.791,20/03/2020 23:00:00
911.792,29.828,23.093,16.08,26.17,8.793,0,55.898,0,82.98,-12.0438889999999,-77.0505520000005,99980.437,23.553,21/03/2020 00:00:00
925.979,25.841,26.413,13.676,20.44,6.721,0,55.261,0,84.66,-12.0438889999999,-77.0505520000005,99946.779,23.259,21/03/2020 01:00:00
885.316,26.749,24.753,14.498,14.651,5.596,0,55.073,0,84.671,-12.0438889999999,-77.0505520000005,99890.236,23.22,21/03/2020 02:00:00
864.462,29.305,22.738,12.97,18.968,6.907,0,55.107,0,83.124,-12.0438889999999,-77.0505520000005,99815.822,23.505,21/03/2020 03:00:00
881.758,29.468,23.839,11.475,38.029,11.364,0,56.987,0,82.439,-12.0438889999999,-77.0505520000005,99762.716,23.682,21/03/2020 04:00:00
927.113,19.659,30.669,12.107,14.51,5.675,0,57.813,0,87.133,-12.0438889999999,-77.0505520000005,99741.258,22.883,21/03/2020 05:00:00
1526.43,50.938,35.07,7.635,17.393,7.016,0.103,59.436,0,83.535,-12.0438889999999,-77.0505520000005,99724.09,23.029,21/03/2020 06:00:00
1903.535,55.681,32.888,8.268,13.585,5.165,0.955,60.544,0.548,82.5,-12.0438889999999,-77.0505520000005,99757.889,23.28,21/03/2020 07:00:00
1696.339,100.815,4.312,45.08,10.397,3.303,6.407,61.496,4.111,71.148,-12.0438889999999,-77.0505520000005,99819.665,25.807,21/03/2020 08:00:00
589.421,87.553,0,150.789,12.132,3.821,3.189,60.721,7.174,58.113,-12.0438889999999,-77.0505520000005,99859.839,29.055,21/03/2020 09:00:00
556.538,59.931,0,258.965,12.399,4.084,0,62.349,6.749,50.931,-12.0438889999999,-77.0505520000005,99838.995,30.691,21/03/2020 10:00:00
652.171,62.471,0,323.722,10.681,3.546,0,63.12,7.492,49.393,-12.0438889999999,-77.0505520000005,99786.287,31.665,21/03/2020 11:00:00
817.072,33.561,0,277.714,7.542,2.618,0,65.589,8.397,52.24,-12.0438889999999,-77.0505520000005,99748.505,30.696,21/03/2020 12:00:00
644.017,57.827,0,273.682,7.029,2.324,0,62.823,7.918,49.688,-12.0438889999999,-77.0505520000005,99686.431,31.052,21/03/2020 13:00:00
1010.442,39.596,0,217.502,6.809,2.391,0,66.315,5.386,51.428,-12.0438889999999,-77.0505520000005,99656.674,30.279,21/03/2020 14:00:00
880.733,53.843,0,185.733,12.456,3.866,0,64.666,1.077,51.084,-12.0438889999999,-77.0505520000005,99637.784,30.313,21/03/2020 15:00:00
1329.135,35.244,9.554,104.411,10.033,3.539,0,68.141,1.268,59.057,-12.0438889999999,-77.0505520000005,99664.548,28.303,21/03/2020 16:00:00
1136.269,53.484,4.008,92.751,14.834,4.672,0,60.419,1.071,57.213,-12.0438889999999,-77.0505520000005,99684.988,28.438,21/03/2020 17:00:00
1239.969,34.646,49.448,48.08,17.573,5.375,0,61.165,0.065,64.295,-12.0438889999999,-77.0505520000005,99731.738,26.617,21/03/2020 18:00:00
1456.051,29.107,71.212,16.602,13.275,3.959,0,59.951,0,69.864,-12.0438889999999,-77.0505520000005,99802.309,25.37,21/03/2020 19:00:00
1301.789,50.258,38.718,18.099,13.102,3.823,0,59.24,0,64.76,-12.0438889999999,-77.0505520000005,99860.972,25.682,21/03/2020 20:00:00
1099.573,39.14,24.668,24.707,23.377,5.928,0,56.531,0,62.636,-12.0438889999999,-77.0505520000005,99902.864,25.819,21/03/2020 21:00:00
1102.311,24.838,38.281,19.455,12.927,4.338,0,56.032,0,67.998,-12.0438889999999,-77.0505520000005,99956.36,25.109,21/03/2020 22:00:00
1033.309,29.899,30.534,19.548,10.925,3.818,0,57.03,0,68.272,-12.0438889999999,-77.0505520000005,99958.632,24.945,21/03/2020 23:00:00
910.258,32.833,19.977,23.32,11.785,3.842,0,55.73,0,65.278,-12.0438889999999,-77.0505520000005,99911.823,25.162,22/03/2020 00:00:00
894.062,25.973,19.549,24.397,11.867,3.854,0,55.501,0,64.781,-12.0438889999999,-77.0505520000005,99846.13,25.101,22/03/2020 01:00:00
863.918,26.919,15.49,26.772,9.633,3.39,0,56.54,0,63.554,-12.0438889999999,-77.0505520000005,99785.799,25.015,22/03/2020 02:00:00
775.471,23.962,12.443,29.374,9.862,3.536,0,55.951,0,61.188,-12.0438889999999,-77.0505520000005,99719.26,25.055,22/03/2020 03:00:00
835.722,19.565,18.397,27.421,10.543,3.744,0,57.373,0,62.161,-12.0438889999999,-77.0505520000005,99707.667,24.752,22/03/2020 04:00:00
877.747,24.867,18.497,27.065,10.338,3.481,0,57.217,0,61.9,-12.0438889999999,-77.0505520000005,99716.46,24.873,22/03/2020 05:00:00
1347.06,43.136,20.526,25.236,10.55,3.415,0.208,57.832,0,60.629,-12.0438889999999,-77.0505520000005,99737.554,25.053,22/03/2020 06:00:00
1457.688,46.759,20.424,26.935,14.958,4.324,0.013,60.49,0.036,58.923,-12.0438889999999,-77.0505520000005,99769.225,25.231,22/03/2020 07:00:00
1624.865,55.091,8.764,37.68,13.61,3.693,0.256,60.238,0.758,56.978,-12.0438889999999,-77.0505520000005,99803.467,26.108,22/03/2020 08:00:00
844.358,50.924,0,107.728,10.938,3.426,0.136,62.916,5.006,49.679,-12.0438889999999,-77.0505520000005,99845.526,28.934,22/03/2020 09:00:00
350.916,38.217,0,216.188,11.096,3.408,0,64.106,6.459,44.046,-12.0438889999999,-77.0505520000005,99855.494,31.141,22/03/2020 10:00:00
159.239,44.342,0,296.596,9.821,3.061,0,61.761,6.483,44.658,-12.0438889999999,-77.0505520000005,99830.478,31.175,22/03/2020 11:00:00
332.892,43.366,0,286.432,10.478,2.969,0,65.073,8.385,46.056,-12.0438889999999,-77.0505520000005,99786.63,31.077,22/03/2020 12:00:00
554.437,46.565,0,281.932,19.943,3.297,0,67.029,8.253,43.619,-12.0438889999999,-77.0505520000005,99725.382,31.408,22/03/2020 13:00:00
1134.515,36.526,0,190.298,6.308,2.392,0,68.055,5.469,55.221,-12.0438889999999,-77.0505520000005,99688.435,28.985,22/03/2020 14:00:00
1042.255,54.956,0,164.089,5.882,2.211,0,64.467,1.015,53.624,-12.0438889999999,-77.0505520000005,99666.114,29.623,22/03/2020 15:00:00
844.181,48.794,0,140.979,7.669,2.594,0,62.033,1.085,50.093,-12.0438889999999,-77.0505520000005,99646.225,29.815,22/03/2020 16:00:00
855.732,40.383,1.256,117.191,10.08,3.281,0,62.293,1.091,52.562,-12.0438889999999,-77.0505520000005,99667.099,28.48,22/03/2020 17:00:00
1263.048,26.897,48.293,49.904,10.422,3.233,0,62.315,0.022,59.015,-12.0438889999999,-77.0505520000005,99701.477,26.097,22/03/2020 18:00:00
1337.787,37.327,54.024,24.958,11.014,3.369,0,60.787,0,60.382,-12.0438889999999,-77.0505520000005,99741.491,25.676,22/03/2020 19:00:00
1326.494,38.16,45.36,19.841,9.44,2.709,0,60.062,0,61.703,-12.0438889999999,-77.0505520000005,99771.263,25.397,22/03/2020 20:00:00
1056.646,41.793,17.543,30.841,7.772,2.448,0,60.853,0,56.636,-12.0438889999999,-77.0505520000005,99805.414,25.862,22/03/2020 21:00:00
904.198,32.007,5.765,37.713,7.291,2.104,0,60.345,0,53.333,-12.0438889999999,-77.0505520000005,99857.257,26.013,22/03/2020 22:00:00
809.898,27.917,0.866,42.738,12.519,3.011,0,60.002,0,50.27,-12.0438889999999,-77.0505520000005,99889.83,26.311,22/03/2020 23:00:00
870.686,20.419,16.411,35.168,18.524,4.883,0,58.705,0,53.076,-12.0438889999999,-77.0505520000005,99864.593,26.143,23/03/2020 00:00:00
1009.32,19.804,41.312,19.85,30.063,7.205,0,56.625,0,61.937,-12.0438889999999,-77.0505520000005,99801.134,25.359,23/03/2020 01:00:00
1225.687,12.214,71.049,1.212,17.258,5.768,0,57.508,0,77.44,-12.0438889999999,-77.0505520000005,99762.732,23.563,23/03/2020 02:00:00
1078.984,40.305,49.837,1.295,16.453,5.785,0,53.363,0,76.337,-12.0438889999999,-77.0505520000005,99750.576,23.692,23/03/2020 03:00:00
980.916,37.862,39.564,2.936,16.225,5.414,0,52.91,0,75.935,-12.0438889999999,-77.0505520000005,99752.967,23.729,23/03/2020 04:00:00
940.988,37.393,27.822,6.922,18.516,5.866,0,54.384,0,72.928,-12.0438889999999,-77.0505520000005,99761.53,23.917,23/03/2020 05:00:00
1779.655,65.434,24.657,7.03,18.644,5.68,1.063,58.239,0,69.101,-12.0438889999999,-77.0505520000005,99782.785,24.567,23/03/2020 06:00:00
1847.378,60.945,17.608,13.652,17.656,5.869,2.423,60.482,1.584,65.895,-12.0438889999999,-77.0505520000005,99820.197,25.398,23/03/2020 07:00:00
388.677,79.767,0,107.461,10.406,3.665,5.847,62.022,6.651,61.752,-12.0438889999999,-77.0505520000005,99862.053,27.894,23/03/2020 08:00:00
287.313,68.057,0,232.276,6.377,2.228,0.321,62.296,7.023,47.871,-12.0438889999999,-77.0505520000005,99873.425,30.845,23/03/2020 09:00:00
518.351,45.478,0,306.879,8.216,2.077,0,63.532,6.623,41.825,-12.0438889999999,-77.0505520000005,99859.381,32.015,23/03/2020 10:00:00
846.836,47.538,0,254.257,7.588,2.052,0,66.95,7.519,47.282,-12.0438889999999,-77.0505520000005,99827.136,30.557,23/03/2020 11:00:00
1324.781,43.462,0,165.055,13.363,2.727,0.004,67.566,8.314,60.953,-12.0438889999999,-77.0505520000005,99737.116,27.874,23/03/2020 13:00:00
1482.38,44.228,0.058,124.332,7.039,2.544,0,68.009,5.454,61.495,-12.0438889999999,-77.0505520000005,99688.855,27.582,23/03/2020 14:00:00
979.243,56.841,0,146.196,7.523,2.241,0,67.729,0.545,53.555,-12.0438889999999,-77.0505520000005,99618.627,29.172,23/03/2020 15:00:00
1040.481,37.74,8.162,105.693,17.097,3.259,0,68.759,0.767,54.096,-12.0438889999999,-77.0505520000005,99578.235,28.529,23/03/2020 16:00:00
1395.954,29.813,26.776,55.887,47.635,5.623,0,70.277,0.819,61.95,-12.0438889999999,-77.0505520000005,99614.429,27.68,23/03/2020 17:00:00
1652.194,30.825,71.463,15.636,71.793,8.443,0,73.458,0.281,72.473,-12.0438889999999,-77.0505520000005,99685.345,25.685,23/03/2020 18:00:00
1595.954,39.399,84.435,0.049,26.184,5.914,0,72.22,0,79.502,-12.0438889999999,-77.0505520000005,99751.029,24.117,23/03/2020 19:00:00
1419.994,34.672,77.028,0,19.724,5.265,0,72.548,0,84.841,-12.0438889999999,-77.0505520000005,99802.96,23.37,23/03/2020 20:00:00
1217.966,35.105,59.808,0.007,13.281,4.84,0,67.259,0,87.55,-12.0438889999999,-77.0505520000005,99853.925,23.049,23/03/2020 21:00:00
1056.587,34.098,46.221,0.212,15.131,5.293,0,65.039,0,87.436,-12.0438889999999,-77.0505520000005,99925.539,22.995,23/03/2020 22:00:00
963.053,28.483,41.408,0.678,15.797,5.633,0,61.645,0,88.123,-12.0438889999999,-77.0505520000005,99969.014,22.783,23/03/2020 23:00:00
941.058,27.029,38.757,0.493,14.043,5.385,0,57.054,0,88.204,-12.0438889999999,-77.0505520000005,99946.249,22.702,24/03/2020 00:00:00
1017.478,27.409,38.271,0.287,20.161,9.806,0.769,54.902,0,88.852,-12.0438889999999,-77.0505520000005,99892.761,22.494,24/03/2020 01:00:00
903.006,19.272,39.575,0.298,22.315,6.869,0,55.874,0,90.594,-12.0438889999999,-77.0505520000005,99855.648,22.17,24/03/2020 02:00:00
918.095,18.954,40.799,0.064,27.157,8.029,0,54.441,0,92.443,-12.0438889999999,-77.0505520000005,99824.236,21.827,24/03/2020 03:00:00
874.028,24.219,30.188,1.518,23.076,7.383,0,53.414,0,91.996,-12.0438889999999,-77.0505520000005,99809.587,21.921,24/03/2020 04:00:00
839.874,23.905,28.307,2.546,15.819,5.941,0,54.287,0,91.746,-12.0438889999999,-77.0505520000005,99816.203,21.859,24/03/2020 05:00:00
1061.796,27.248,32.797,0.975,23.06,7.538,0.086,57.815,0,91.787,-12.0438889999999,-77.0505520000005,99840.7,21.889,24/03/2020 06:00:00
1898.05,58.335,35.127,0.591,20.542,7.708,2.04,61.002,1.476,86.572,-12.0438889999999,-77.0505520000005,99849.625,22.898,24/03/2020 07:00:00
1150.17,100.143,0.625,55.544,18.531,6.736,7.87,62.768,6.1,74.56,-12.0438889999999,-77.0505520000005,99862.486,25.582,24/03/2020 08:00:00
153.47,26.672,0,111.758,14.333,5.436,0.618,62.91,6.874,76.878,-12.0438889999999,-77.0505520000005,99905.958,24.859,24/03/2020 09:00:00
412.05,26.199,0,133.788,13.552,5.03,0,63.599,6.666,73.815,-12.0438889999999,-77.0505520000005,99891.336,25.494,24/03/2020 10:00:00
763.756,31.412,0,147.635,11.514,4.19,0,61.793,7.495,69.71,-12.0438889999999,-77.0505520000005,99848.636,26.483,24/03/2020 11:00:00
574.951,34.783,0,212.967,11.448,4.029,0,62.742,8.362,64.423,-12.0438889999999,-77.0505520000005,99760.202,27.85,24/03/2020 12:00:00
805.998,24.37,0,233.304,11.55,4.127,0,64.53,8.13,61.634,-12.0438889999999,-77.0505520000005,99679.214,28.399,24/03/2020 13:00:00
1008.487,28.33,0,171.754,8.168,2.623,0,64.469,5.393,60.484,-12.0438889999999,-77.0505520000005,99585.355,28.341,24/03/2020 14:00:00
941.052,31.643,0.039,130.302,6.049,2.013,0,62.404,0.689,66.709,-12.0438889999999,-77.0505520000005,99537.309,26.931,24/03/2020 15:00:00
1127.89,23.447,15.726,68.738,5.855,2.214,0,61.798,0.455,70.298,-12.0438889999999,-77.0505520000005,99507.034,26.04,24/03/2020 16:00:00
996.668,38.677,24.511,50.471,7.201,2.504,0,60.382,0.299,71.281,-12.0438889999999,-77.0505520000005,99557.134,25.677,24/03/2020 17:00:00
1127.902,22.759,41.033,34.988,12.777,4.101,0,60.171,0.364,74.694,-12.0438889999999,-77.0505520000005,99623.49,24.576,24/03/2020 18:00:00
1305.523,15.218,80.891,3.539,21.162,6.312,0,59.998,0,83.987,-12.0438889999999,-77.0505520000005,99682.078,22.719,24/03/2020 19:00:00
1429.931,34.57,74.855,0.185,16.229,5.745,0,63.591,0,85.423,-12.0438889999999,-77.0505520000005,99756.703,22.876,24/03/2020 20:00:00
1122.973,32.952,56.427,2.541,14.205,5.492,0,64.571,0,85.921,-12.0438889999999,-77.0505520000005,99771.294,22.885,24/03/2020 21:00:00
1004.179,27.733,48.914,4.002,14.896,5.754,0,64.273,0,87.402,-12.0438889999999,-77.0505520000005,99809.794,22.622,24/03/2020 22:00:00
935.58,25.646,40.352,6.457,18.159,5.966,0,60.207,0,87.918,-12.0438889999999,-77.0505520000005,99846.705,22.427,24/03/2020 23:00:00
869.969,23.99,34.564,8.743,20.163,6.418,0,55.944,0,88.308,-12.0438889999999,-77.0505520000005,99847.526,22.271,25/03/2020 00:00:00
849.658,20.533,33.997,8.744,29.429,7.865,0,55.551,0,88.936,-12.0438889999999,-77.0505520000005,99789.469,22.062,25/03/2020 01:00:00
822.989,20.869,32.494,8.665,32.992,9.101,0,57.101,0,88.963,-12.0438889999999,-77.0505520000005,99732.489,21.973,25/03/2020 02:00:00
803.752,21.238,30.243,8.028,29.012,8.688,0,54.087,0,88.329,-12.0438889999999,-77.0505520000005,99687.005,22.052,25/03/2020 03:00:00
776.633,17.31,32.104,8.497,25.806,7.828,0,55.187,0,89.453,-12.0438889999999,-77.0505520000005,99652.328,21.784,25/03/2020 04:00:00
788.775,17.243,31.778,8.698,16.622,5.566,0,55.201,0,89.683,-12.0438889999999,-77.0505520000005,99661.623,21.582,25/03/2020 05:00:00
802.736,22.623,30.213,7.66,12.109,4.458,0,59.073,0,89.073,-12.0438889999999,-77.0505520000005,99680.3,21.624,25/03/2020 06:00:00
1032.065,25.634,35.951,5.23,10.622,4.091,0.016,61.143,0,88.388,-12.0438889999999,-77.0505520000005,99727.245,21.692,25/03/2020 07:00:00
1100.334,37.054,22.461,13.157,8.497,3.242,0.092,61.865,0.219,85.926,-12.0438889999999,-77.0505520000005,99749.678,22.234,25/03/2020 08:00:00
895.931,40.038,1.422,35.518,10.542,3.444,0.05,61.3,1.191,80.268,-12.0438889999999,-77.0505520000005,99767.201,23.39,25/03/2020 09:00:00
577.052,27.328,0,57.365,11.76,3.547,0,62.089,1.885,76.997,-12.0438889999999,-77.0505520000005,99765.056,24.078,25/03/2020 10:00:00
551.366,23.707,0,66.882,6.636,2.207,0,63.01,2.712,75.177,-12.0438889999999,-77.0505520000005,99764.158,24.44,25/03/2020 11:00:00
483.28,31.034,0,101.266,6.558,2.274,0,62.765,4.068,69.931,-12.0438889999999,-77.0505520000005,99731.522,25.697,25/03/2020 12:00:00
343.885,28.43,0,130.223,6.017,2.128,0,63.542,5.088,68.573,-12.0438889999999,-77.0505520000005,99651.523,26.102,25/03/2020 13:00:00
654.436,16.548,6.781,92.52,7.267,2.873,0,62.334,2.872,73.385,-12.0438889999999,-77.0505520000005,99583.214,25.154,25/03/2020 14:00:00
926.492,23.122,10.818,70.103,10.203,3.88,0,60.824,1.268,74.134,-12.0438889999999,-77.0505520000005,99515.814,25.139,25/03/2020 15:00:00
570.922,43.4,0,78.677,21.548,5.089,0,60.561,0.348,68.333,-12.0438889999999,-77.0505520000005,99468.548,26.501,25/03/2020 16:00:00
739.197,20.453,29.63,51.449,13.417,5.761,0,61.364,0.448,79.021,-12.0438889999999,-77.0505520000005,99509.035,23.663,25/03/2020 17:00:00
1188.449,11.406,74.121,12.511,20.836,7.07,0,60.826,0.112,87.03,-12.0438889999999,-77.0505520000005,99561.706,21.879,25/03/2020 18:00:00
1366.178,35.273,77.563,0.055,20.639,6.978,0,59.368,0,85.971,-12.0438889999999,-77.0505520000005,99592.361,22.063,25/03/2020 19:00:00
1242.49,34.636,67.848,0.149,26.901,8.503,0,59.54,0,86.888,-12.0438889999999,-77.0505520000005,99631.481,21.893,25/03/2020 20:00:00
1102.001,27.896,55.074,3.572,25.703,8.296,0,58.249,0,88.322,-12.0438889999999,-77.0505520000005,99671.805,21.705,25/03/2020 21:00:00
953.33,26.266,44.422,9.045,24.26,7.885,0,59.582,0,88.409,-12.0438889999999,-77.0505520000005,99709.421,21.828,25/03/2020 22:00:00
864.05,25.71,36.748,12.889,19.178,6.531,0,56.96,0,87.679,-12.0438889999999,-77.0505520000005,99718.005,21.928,25/03/2020 23:00:00
871.373,23.765,36.256,10.011,22.324,6.965,0,54.835,0,87.001,-12.0438889999999,-77.0505520000005,99688.139,22.002,26/03/2020 00:00:00
851.11,21.326,36.392,9.421,25.805,7.753,0,54.501,0,87.501,-12.0438889999999,-77.0505520000005,99652.428,21.958,26/03/2020 01:00:00
863.603,16.123,40.702,6.199,45.882,11.103,0,54.725,0,91.264,-12.0438889999999,-77.0505520000005,99618.813,21.514,26/03/2020 02:00:00
863.37,18.872,39.521,6.911,36.894,9.213,0,54.634,0,92.214,-12.0438889999999,-77.0505520000005,99577.366,21.214,26/03/2020 03:00:00
810.581,20.159,32.715,12.529,29.763,7.832,0,53.892,0,92.491,-12.0438889999999,-77.0505520000005,99591.271,21.072,26/03/2020 04:00:00
794.948,21.63,28.713,12.914,26.429,7.204,0,53.958,0,91.93,-12.0438889999999,-77.0505520000005,99600.661,21.107,26/03/2020 05:00:00
800.734,21.267,31.157,9.495,30.276,7.933,0,57.99,0,91.999,-12.0438889999999,-77.0505520000005,99628.984,21.06,26/03/2020 06:00:00
892.412,22.483,35.637,6.349,27.208,8.574,0,60.427,0,91.928,-12.0438889999999,-77.0505520000005,99660.767,21.118,26/03/2020 07:00:00
948.432,27.068,31.521,9.12,23.222,8.05,0,61.709,0.003,90.924,-12.0438889999999,-77.0505520000005,99714.079,21.403,26/03/2020 08:00:00
904.073,26.004,17.219,23.431,20.658,7.224,0,60.966,0.817,89.636,-12.0438889999999,-77.0505520000005,99772.903,21.77,26/03/2020 09:00:00
677.551,47.256,0,54.877,9.144,4.153,0.094,61.409,1.508,79.993,-12.0438889999999,-77.0505520000005,99780.008,23.52,26/03/2020 10:00:00
